sys,msg,itr,dvfs,rapl,rnd_mean,joules_mean,time_mean,edp_mean,llcmiss_total_mean,cycles_total_mean,ins_total_mean,gov_mean,tput_mean,eput_mean,rnd_std,joules_std,time_std,edp_std,llcmiss_total_std,cycles_total_std,ins_total_std,gov_std,tput_std,eput_std
ebbrt,64,8,0x1B00,135,4.5,2.647698508,0.11384516163626261,0.15077418862715314,3818310.7,4008555900.2,1500153939.5,0.0,2811552.0013136957,24.187248079838653,3.0276503540974917,0.07060013920282801,0.0019233671125559646,0.006577335521106779,1497356.7986407878,413413483.59537715,35312389.290702984,0.0,47142.788103058556,0.638271175945138
ebbrt,64,8,0x1C00,135,4.5,2.5837881019999998,0.11230576610543659,0.14510707873706338,2598446.1,3629180433.4,1490750405.9,0.0,2849556.9033733057,24.77967915815153,3.0276503540974913,0.05358278251107693,0.000971148741562532,0.004103638622889229,101277.86768583197,21720277.320495144,16135539.063789764,0.0,24795.114723161358,0.5276319515393904
ebbrt,64,8,0x1D00,135,4.5,2.5578613619999997,0.11199323148042466,0.14325089734363736,2526362.6,3610864140.9,1484752889.6,0.0,2857467.4973015687,25.03216200155966,3.0276503540974917,0.05692159737415388,0.0008591965070219211,0.004175711730922706,39640.169430627924,24551672.0295818,14511738.724607168,0.0,22009.07490844283,0.5623615347062029
ebbrt,64,8,0xC00,135,4.5,2.8757225839999996,0.1533605628829527,0.22051214812073092,33333629.2,13110593390.0,1956897375.4,0.0,2086596.0444777948,22.25544065218657,3.0276503540974917,0.008243445785262331,0.000354195694344896,0.0010537396598005453,139984.5577402497,53780434.164169565,6988355.775294729,0.0,4843.190343655665,0.06379577024129672
ebbrt,64,8,0xF00,135,4.5,3.136042924,0.1567195795584757,0.24574541161757849,34896209.1,14133263816.0,2047847889.7,0.0,2041900.1505922452,20.40869165733435,3.0276503540974917,0.020807391854011457,0.0006989657898353044,0.002645277069108478,464148.23254776245,99336876.54862787,10357035.764222717,0.0,9113.719931142401,0.13526628951166014
ebbrt,64,12,0x1000,135,4.5,3.105861696,0.1507201111793487,0.2340609992680509,35633493.6,14178308696.2,1977660322.4,0.0,2123174.6014753375,20.606483695412265,3.0276503540974917,0.01219431810146119,0.0006358729496377747,0.00185197011224648,365898.8749225659,118573701.59673867,12093435.96134714,0.0,8932.662650004195,0.08094922671773615
ebbrt,64,12,0x1100,135,4.5,3.323820276,0.15333899373758406,0.2548371224397546,47155330.3,17725198775.7,2030431416.7,0.0,2086891.7665294558,19.255072389051357,3.0276503540974917,0.008743822279360908,0.00039149797591523137,0.0013087840193951085,205643.81113903926,68430900.01850688,7821902.561285834,0.0,5345.621644199562,0.05083243864758966
ebbrt,64,12,0x1200,135,4.5,3.526000016,0.15939454272225612,0.28101550291439753,48828524.9,18351744498.1,2095417321.2,0.0,2007636.962130434,18.15115982803803,3.0276503540974917,0.014618795398760666,0.0007504512873245599,0.002222775606786281,287937.8542812671,108568629.65418662,8433666.907834087,0.0,9439.667481395341,0.07523433050732356
ebbrt,64,12,0x1500,135,4.5,4.003869967999999,0.172180886889961,0.3446961572693793,52820879.0,18931305729.4,2235971750.8,0.0,1858518.4300288395,15.984659708657052,3.0276503540974917,0.011784233141686157,0.0003724840893984734,0.0015856831421119809,276919.59478399734,98387823.78248678,9237552.563057298,0.0,4031.746471935576,0.04704559108694186
ebbrt,64,12,0x1600,135,4.5,4.196405388,0.174376134198667,0.36587640280982037,54115725.6,19882766234.6,2264516203.3,0.0,1835114.4168964014,15.251163929409799,3.0276503540974917,0.00450785898755317,0.00012910526414126262,0.00041177398414964404,115195.14067413258,26146751.34927602,4734705.825751372,0.0,1358.329062998122,0.016387847238420676
ebbrt,64,12,0x1700,135,4.5,4.287985225999999,0.17285627774354403,0.3706048520778771,52411120.4,19824504107.2,2236389717.2,0.0,1851263.7745086453,14.92554563525918,3.0276503540974917,0.012884540623363833,0.0005162176410995766,0.002083880623459384,260185.12175338203,88604498.91459137,9774696.813236702,0.0,5521.3310397129,0.04477155630641458
ebbrt,64,12,0x1800,135,4.5,4.306101898,0.17007338588737447,0.36617988763466525,51326510.5,19472659143.3,2204627428.8,0.0,1881556.8846314154,14.86279031503624,3.0276503540974917,0.014888674289146949,0.000524841923217306,0.00234322477114476,386304.19543418736,116143656.90620907,10128477.036365626,0.0,5822.097228121476,0.05146240117472924
ebbrt,64,12,0x1900,135,4.5,4.19888819,0.16380691786445442,0.34621194753677276,46145517.4,17773096455.2,2113296591.9,0.0,1963755.1198653192,15.457729221511126,3.0276503540974917,0.45054298244475,0.011392843623356111,0.05477319040671194,12511849.12265817,4017193116.43992,160230633.95769063,0.0,163639.5653732345,2.2360924358260332
ebbrt,64,12,0x1A00,135,4.5,3.005196054,0.13348517796040618,0.2015308274439779,13645739.0,7346331438.0,1705955595.2,0.0,2402680.1736165173,21.472876720696103,3.0276503540974917,0.3074498125366373,0.006936865644738332,0.03253728266144978,9864451.581645254,3039176947.9547567,49902023.208178185,0.0,115733.74803780486,1.9201531096094753
ebbrt,64,12,0x1B00,135,4.5,2.6718978160000004,0.12643403425311525,0.16891049356276805,3262879.1,4169336248.1,1678713515.5,0.0,2531000.028944952,23.95556302883877,3.0276503540974917,0.028993125615587367,0.0005018628419839115,0.002048909815581527,371449.6672074757,110415678.45224968,10160609.055482237,0.0,10061.083707322456,0.2612627966460111
ebbrt,64,12,0x1C00,135,4.5,2.5838277780000003,0.12587508130175218,0.16261978478348552,2885827.1,4012886775.8,1673180226.3,0.0,2542203.013550993,24.775557747705136,3.0276503540974917,0.042178181173054996,2.4617977022625586e-05,0.002655916201764998,82493.25454504343,10841145.290801983,2840527.8265253557,0.0,497.210762439932,0.41562465801226284
ebbrt,64,12,0x1D00,135,4.5,2.558238284,0.12583798321999423,0.1609618504681578,2856153.9,4009999789.4,1669681639.9,0.0,2542952.8347775284,25.01848792584451,3.0276503540974917,0.019194844108619526,5.5564780038008875e-05,0.0012212044782670293,61894.31793782767,23660296.107364792,2587711.088282515,0.0,1122.8530929956783,0.1883420050775695
ebbrt,64,12,0xC00,135,4.5,2.872835392,0.1533265536298461,0.2202433317326359,33323553.1,13109718204.2,1956741052.7,0.0,2087065.8399605446,22.27801096439847,3.0276503540974917,0.012250228531699266,0.00046037225140775254,0.0015659981806081943,193608.51328013468,64917785.730268195,7197148.740483951,0.0,6305.158968893791,0.09599491967638346
ebbrt,64,12,0xF00,135,4.5,3.1274149200000005,0.15613481304648727,0.24415073999930725,34544600.9,14042889863.8,2035575219.5,0.0,2049524.4106897027,20.464546237919436,3.0276503540974917,0.01385286778233462,0.000423344014060101,0.0015704848796815076,159509.8889316554,60833703.53369934,8835566.878114713,0.0,5539.7565873021595,0.09041443848590906
ebbrt,64,16,0x1000,135,4.5,2.905980112,0.1627151916604109,0.23642362796993685,4113510.3,4934799578.4,2152602233.4,0.0,1966626.6184058096,22.02370340870687,3.0276503540974917,0.00807894563286975,4.995091145324501e-05,0.0006896240763204581,176257.1553113676,54622446.09769708,2866087.8989572036,0.0,603.6675201610997,0.06107770174380096
ebbrt,64,16,0x1100,135,4.5,2.907918132,0.16270800627862286,0.2365707781970729,3659831.2,4804700793.3,2155030913.0,0.0,1966713.389509604,22.00899905255933,3.0276503540974917,0.00734542776655091,3.654381826685624e-05,0.0005987969087161871,105994.08479910575,30993620.150670435,2059557.0698647075,0.0,441.74003586350796,0.055576948922335494
ebbrt,64,16,0x1200,135,4.5,2.906849932,0.16271493893618585,0.23649409231858756,3727286.4,4794573506.4,2155547476.8,0.0,1966629.8073521568,22.01708506970472,3.0276503540974917,0.007300913062211691,6.713832723140425e-05,0.0006596326787017406,120818.6156850197,25117200.01322651,1286866.946169166,0.0,811.1510883557795,0.0551284887745276
ebbrt,64,16,0x1500,135,4.5,3.014814432,0.16341643079876925,0.24633905117778027,5819140.4,5453175707.7,2158709760.7,0.0,1958201.9113261967,21.229666678201877,3.0276503540974917,0.0234409581390944,0.00046800536166199426,0.002511254484021851,1026115.8957713847,336596880.5035051,10049340.545697162,0.0,5619.912253922953,0.16616588186519418
ebbrt,64,16,0x1600,135,4.5,3.043448296,0.16364551853293743,0.24902312210170613,4864607.5,5170797420.7,2165287091.8,0.0,1955446.6521039598,21.029113112615725,3.0276503540974917,0.012817496075536082,8.698628984733266e-05,0.0009990602443398478,567262.5601054495,165857569.7303867,5430353.981502472,0.0,1039.0788970905357,0.08828928593877572
ebbrt,64,16,0x1700,135,4.5,3.0299157279999998,0.1627935195150067,0.24662717174707033,3651694.8,4753112715.9,2149250093.8,0.0,1965688.1770108864,21.123565569927113,3.0276503540974917,0.020478179349746266,0.0003462781422274985,0.0020210158013934804,99944.54814968377,35344274.98726233,7803360.56964942,0.0,4160.450175104139,0.1423527756382303
ebbrt,64,16,0x1800,135,4.5,3.048075128,0.16271086196926274,0.24797722676099085,3621707.6,4764695605.2,2149681613.5,0.0,1966679.1599924967,20.997502884506694,3.0276503540974917,0.01785057925945675,7.510168165154036e-05,0.0014104660005168515,96244.25060484855,9197155.271765284,2179936.051371105,0.0,907.5010645497675,0.12239401039654549
ebbrt,64,16,0x1900,135,4.5,3.0566939759999996,0.16289914617211937,0.24896892016846275,3686111.8,4765030190.6,2153231653.4,0.0,1964410.6021172944,20.93880849866716,3.0276503540974917,0.024065174502569026,0.00027370214001199296,0.0023301207382273744,66952.7978235413,19650819.725274805,7036429.398058541,0.0,3287.5020519556165,0.16298035851195372
ebbrt,64,16,0x1A00,135,4.5,3.0761870999999994,0.1627648975051371,0.25034659499954814,3615803.4,4758248308.0,2150169140.9,0.0,1966026.448731108,20.80692729726597,3.0276503540974917,0.03139010726223025,9.271535833329297e-05,0.0024428903649570607,94279.69625086596,13977369.955248851,1733632.0114788509,0.0,1119.5572588980635,0.2124373220635632
ebbrt,64,16,0x1B00,135,4.5,3.099920978,0.16274905094794861,0.2522544700008573,3668126.3,4765768872.1,2149693583.8,0.0,1966217.4259248122,20.647221952664808,3.0276503540974917,0.02821610272184379,4.291258684289122e-05,0.002281230035168029,83204.6487417219,6251959.737142502,1527823.6633098857,0.0,518.5368581437679,0.18730909829836903
ebbrt,64,16,0x1C00,135,4.5,3.081929438,0.16280097482792236,0.25086990777429535,3641999.9,4766274807.9,2150896942.9,0.0,1965590.5577601648,20.768367345478033,3.0276503540974917,0.0330805304416661,7.3642413987916e-05,0.0026269912245625903,96514.0843555431,9749044.055302352,1580512.167898836,0.0,888.9188972076762,0.2231288610476873
ebbrt,64,16,0x1D00,135,4.5,3.0827656859999997,0.16283364325298044,0.2509876490353958,3650143.7,4765322064.2,2149402991.9,0.0,1965196.8112959843,20.762884738248808,3.0276503540974917,0.03429500941468254,0.0001199966945485916,0.002660881456084431,47770.10172354437,21506017.486342978,1610309.3054646219,0.0,1449.0449811936803,0.2303213983992682
ebbrt,64,16,0xC00,135,4.5,3.17802471,0.16954659515399834,0.26941343503728393,40370512.9,16063372099.1,2244053763.1,0.0,1887396.2701553728,20.13860443760609,3.0276503540974917,0.01311832743890517,0.00040072448641390675,0.0016476840322214995,264118.7294483928,81066873.57655115,10328084.11454417,0.0,4467.775212870166,0.08321990411334869
ebbrt,64,16,0xF00,135,4.5,3.5691995500000004,0.17836740178186267,0.31831608630030195,47265666.1,18045598299.9,2355454440.7,0.0,1794064.7693781932,17.9313987043225,3.0276503540974917,0.012801096177087513,0.0005435530889087805,0.0018497405371355872,453149.3340893875,91137781.62316069,9193516.08511677,0.0,5461.071536367569,0.06424740379685047
ebbrt,64,20,0x1000,135,4.5,3.6211476420000004,0.20373967697919898,0.3688857384206753,4737798.9,6029651625.3,2720584899.7,0.0,1570631.7286258305,17.67405614991147,3.0276503540974917,0.00914678015478396,1.2263830648621954e-05,0.0009377493802753213,105077.54283327045,17618873.28215382,781214.0162444944,0.0,94.54247163290955,0.04455142342344891
ebbrt,64,20,0x1100,135,4.5,3.6211384860000004,0.20373425249456983,0.3688749662032829,4850105.7,6068479165.6,2723473855.4,0.0,1570673.553374549,17.67400531204384,3.0276503540974917,0.0021779779721373947,1.824578588336621e-05,0.00021477588417499397,130239.08975423296,20279147.214438666,1225349.2656046334,0.0,140.65674259993114,0.010630254933649944
ebbrt,64,20,0x1200,135,4.5,3.6151184160000005,0.20363639832289598,0.36808557684082105,4845551.7,6077959796.7,2719777866.9,0.0,1571431.8904031352,17.703464195996094,3.0276503540974917,0.005197812766281356,0.000323640342162143,0.0011022823865237388,128050.07478070623,28461404.333230536,7214288.539450503,0.0,2507.486720451872,0.025532539080282923
ebbrt,64,20,0x1500,135,4.5,3.6180178160000005,0.20373437177047302,0.3685572943193741,4565781.8,5967872581.3,2713442653.3,0.0,1570672.6297653432,17.68925858569984,3.0276503540974913,0.003461888322080998,1.4616390559458533e-05,0.00035471129372828525,116591.57235866874,15348803.722033422,836010.607286254,0.0,112.68315769626689,0.016919123249945843
ebbrt,64,20,0x1600,135,4.5,3.6270807300000003,0.20374101025552077,0.36949261520717674,4615215.7,5957073171.4,2715053710.4,0.0,1570621.4658912395,17.645183320759735,3.0276503540974917,0.010743409090092835,2.4574692140678554e-05,0.0011210210339733305,118412.0151195721,18085513.283560522,2963031.9090716196,0.0,189.43102037224537,0.05216640739013276
ebbrt,64,20,0x1700,135,4.5,3.619792553999999,0.20373634466770504,0.3687416401641984,4571323.3,5956969882.6,2713441357.0,0.0,1570657.4223817852,17.680602389925998,3.0276503540974917,0.0050690691694283444,1.6812660293911345e-05,0.0005080382312131941,122653.55672883411,21725889.134250704,1013596.0753417718,0.0,129.6155857929081,0.02474295519812997
ebbrt,64,20,0x1800,135,4.5,3.6340698100000006,0.20372806569933305,0.3701810239023992,4629543.5,6000198641.2,2715981902.2,0.0,1570721.2497176505,17.61130469629105,3.0276503540974913,0.012764623367584679,1.6797848479067373e-05,0.0013061035485129918,117212.82006319382,13731889.90725115,1151659.841076247,0.0,129.50176335290647,0.061864790549718926
ebbrt,64,20,0x1900,135,4.5,3.6314222000000003,0.20373661146090055,0.36992686492965143,4588329.4,5997050560.6,2717234649.4,0.0,1570655.3775675807,17.624084786719656,3.0276503540974917,0.010626707742321282,2.5178826457608775e-05,0.0010977839784305848,101524.1881525996,32559337.95636732,1324167.5388995828,0.0,194.09872035075222,0.05152120072381817
ebbrt,64,20,0x1A00,135,4.5,3.634692418,0.2037268236989047,0.37024222312894545,4539889.0,5976836439.0,2715726473.2,0.0,1570730.8233200207,17.60827903278534,3.0276503540974917,0.01249103071978867,1.4805512473699193e-05,0.0012895545097184157,111480.0029691425,15983298.284155387,1502742.5851896536,0.0,114.14317101988256,0.06033628853006091
ebbrt,64,20,0x1B00,135,4.5,3.63934214,0.20372972294128378,0.3707210874682711,4532808.5,5961248223.4,2716170414.8,0.0,1570708.4765088633,17.585760612703506,3.0276503540974917,0.011740667992304034,1.9875445148773825e-05,0.0011980364344570925,108321.99640808573,12334655.605244154,1499194.7274182257,0.0,153.21399258684326,0.056750822390730295
ebbrt,64,20,0x1C00,135,4.5,3.6326216359999997,0.20373154211432487,0.370039815877561,4513674.9,5972259191.4,2717548689.0,0.0,1570694.4517517283,17.618329818009236,3.0276503540974917,0.012900535203308656,2.0252618986479825e-05,0.0013184193460532784,120343.46272551185,11797984.039543973,1690184.1963702766,0.0,156.12761225004664,0.0625373551767849
ebbrt,64,20,0x1D00,135,4.5,3.6362077360000002,0.2037358076675199,0.3704128899959099,4452421.7,5958969333.6,2714643020.1,0.0,1570661.5594194967,17.600945950776957,3.0276503540974917,0.012644330370090134,1.4106252181527058e-05,0.0012978501139861457,118692.57423842668,38441235.11940935,865916.706824512,0.0,108.75063222990701,0.06114557761954656
ebbrt,64,20,0xC00,135,4.5,3.925609058,0.20941045758981297,0.4110323678588716,65624775.8,24127017895.8,2763459778.8,0.0,1528101.2285578228,16.30327673073649,3.0276503540974917,0.008813005031905744,0.00023949832842345105,0.001262690623310392,240020.90927333862,53033226.22469603,6948194.572530807,0.0,1751.4207260205696,0.03666417602782563
ebbrt,64,20,0xF00,135,4.5,3.624733742,0.2037374686336099,0.36924703270249803,4740703.3,6030548380.8,2720044429.4,0.0,1570648.7569784638,17.65659687039744,3.0276503540974917,0.010283365787529303,1.637017368917168e-05,0.0010456639502886959,113004.78788878322,17751764.02247538,725927.1424438673,0.0,126.19957392650555,0.04996695984104099
ebbrt,64,24,0x1000,135,4.5,4.33100164,0.24394317422178421,0.5282605529967992,5550338.9,7143762413.5,3233202069.8,0.0,1311782.8939485867,14.777320842367464,3.0276503540974917,0.014004325919813104,0.000316442523616712,0.002248409401152088,138506.67385400605,25170224.82984852,7442427.130585189,0.0,1696.0765052829754,0.04766824164097941
ebbrt,64,24,0x1100,135,4.5,4.331186286,0.24424607425726697,0.5289388579651862,5369018.8,7145301991.5,3239323292.5,0.0,1310159.4361003044,14.776621014999932,3.0276503540974917,0.009852095859361462,0.0005189192058615034,0.002039547460448573,129516.81928597366,30172048.542710494,12456800.144641045,0.0,2781.247814201872,0.033641324683936547
ebbrt,64,24,0x1200,135,4.5,4.335071482,0.2441517241902497,0.5292091735448661,5472333.9,7130461043.7,3237275594.5,0.0,1310665.0747917555,14.763411481465539,3.0276503540974913,0.012049197929663934,0.000485692802529242,0.002267801544657906,118826.82048019851,34393994.85626546,12416450.938097732,0.0,2603.031628071403,0.04095179149564393
ebbrt,64,24,0x1500,135,4.5,4.350700773999999,0.24485447108774863,0.5326442706045617,5425251.2,7121639979.1,3250666713.0,0.0,1306898.7429287173,14.710379992905526,3.0276503540974913,0.012320678358297673,9.839499860731544e-06,0.0015093764747384864,127783.52905928236,19555933.475687742,908754.9350068544,0.0,52.51561224994487,0.041630347189893745
ebbrt,64,24,0x1600,135,4.5,4.345677182,0.24485496905343757,0.5320303143402516,5350565.3,7099474120.8,3251717842.5,0.0,1306896.0861203754,14.72734958886256,3.0276503540974917,0.010046757861591961,1.2269184236807307e-05,0.001224671239408998,116469.3402651054,13905250.82580963,1248256.3804957706,0.0,65.48142093964363,0.03395899970297107
ebbrt,64,24,0x1700,135,4.5,4.348280537999999,0.24485867526161212,0.5323571003950858,5359572.0,7103871247.0,3250805163.9,0.0,1306876.308174013,14.718544177467596,3.0276503540974913,0.01086906299910982,1.7965660609646902e-05,0.0013287284104408332,136118.05867538502,20811461.544942703,1747656.146781556,0.0,95.8789133266787,0.036719387860567845
ebbrt,64,24,0x1800,135,4.5,4.342503102,0.24485275377681162,0.5316369166989062,5340868.9,7145910603.0,3254043288.8,0.0,1306907.9090687365,14.738081969974516,3.0276503540974917,0.007396307367607719,9.872449322703904e-06,0.0009026767438868359,121463.14731678908,20825265.36410469,1029527.4612600718,0.0,52.69154075754511,0.02503838865398803
ebbrt,64,24,0x1900,135,4.5,4.340845866,0.24465259760434402,0.5310008615229387,5369532.7,7137999403.4,3249437945.1,0.0,1307980.6093275952,14.743712772981217,3.0276503540974917,0.007767006711251713,0.0004206981094303039,0.001791218990891857,137996.87883028373,23352340.030043855,9567041.47080743,0.0,2254.686495272892,0.026413776314965685
ebbrt,64,24,0x1A00,135,4.5,4.35029791,0.2447550000879311,0.5323797557621102,5481397.3,7157532302.7,3252533689.4,0.0,1307431.9077897999,14.711799355508266,3.0276503540974917,0.01528370283770649,0.00032089638348965375,0.002316111920043639,97329.48388283991,36199691.542886704,7656599.591134998,0.0,1719.8561652505505,0.05161574944298543
ebbrt,64,24,0x1B00,135,4.5,4.357015361999999,0.2448617602281932,0.5334332271058801,5455123.4,7144296058.0,3253990266.8,0.0,1306859.8406438995,14.689043564252907,3.0276503540974917,0.011308851059328988,1.407540771355766e-05,0.0013856172118293258,129473.29033880138,21529727.199053627,1431592.0133787384,0.0,75.11929676045976,0.03816705177115996
ebbrt,64,24,0x1C00,135,4.5,4.3534170539999995,0.24476641691945406,0.5327849278295823,5348541.1,7133972335.8,3251441199.5,0.0,1307370.9756332994,14.70120486064771,3.0276503540974917,0.012523529217416495,0.0003249445050285163,0.001610136387985169,138866.62238873515,27605131.724113513,7955723.519181657,0.0,1741.460641164994,0.042227670941154705
ebbrt,64,24,0x1D00,135,4.5,4.3506778839999996,0.24465435153598328,0.5322086392624296,5220858.2,7108203969.5,3244548813.9,0.0,1307971.2487100367,14.710585779612433,3.0276503540974917,0.01829996353421957,0.00042168296031698266,0.0029656144434362787,96194.09586848639,30161022.144487675,9906806.30201324,0.0,2259.941313504746,0.06194393446746666
ebbrt,64,24,0xC00,135,4.5,4.33679281,0.24475091577617789,0.5307180860420709,5500283.2,7151648821.6,3250899860.9,0.0,1307453.7145457256,14.757530038263663,3.0276503540974917,0.010691184146282137,0.0003200069733612652,0.001859562164037797,113279.07110396784,20405832.389428224,7727910.834172418,0.0,1715.1363550058127,0.03639193057170313
ebbrt,64,24,0xF00,135,4.5,4.324618382,0.2439571018817593,0.5275113138677817,5543378.1,7169029339.2,3232726345.4,0.0,1311707.9749527206,14.79903761554641,3.0276503540974917,0.007865977157101248,0.0003141674313528202,0.0014577134934223997,126387.65761158976,23957538.41502116,7419505.476739024,0.0,1683.7613092222728,0.026853792378074226
ebbrt,64,28,0x1000,135,4.5,5.048540573999999,0.28503030580355376,0.719493512526769,6386232.7,8375262284.4,3796495593.1,0.0,1122687.648682219,12.676964468335353,3.0276503540974917,0.008664791253168472,3.2852503537323345e-05,0.0012250691756916297,139381.51777609068,26471611.24794977,2314393.0537286447,0.0,129.39198422901072,0.02173209700752982
ebbrt,64,28,0x1100,135,4.5,5.044446316,0.2850341233565942,0.718919640476864,6292329.2,8376473887.4,3796306273.6,0.0,1122672.6110383421,12.687236659693276,3.0276503540974917,0.0061073401783303775,3.1439351875482394e-05,0.0008496523968770857,157808.70224547194,21143033.347948506,1846183.8757771081,0.0,123.82827575721294,0.015323686399197149
ebbrt,64,28,0x1200,135,4.5,5.0527950619999995,0.28504055466915673,0.7201257360204718,6377417.4,8392031141.6,3796907869.4,0.0,1122647.2768558415,12.66631667391902,3.0276503540974917,0.011581206334945351,2.6519296431581245e-05,0.001643365962722391,133197.54974072662,13405102.617525566,1537466.0870618112,0.0,104.44417788898316,0.02900713837502117
ebbrt,64,28,0x1500,135,4.5,5.061404754,0.2850531076734854,0.7213845362705384,6357250.5,8311121268.1,3792593811.5,0.0,1122597.8456556145,12.644775710960948,3.0276503540974917,0.012072618947235651,3.5915179211572405e-05,0.001703958445490762,170062.18957340284,18287305.48424809,1871537.379378921,0.0,141.43486388257256,0.030178198448530414
ebbrt,64,28,0x1600,135,4.5,5.061754208,0.28505493881204785,0.7214390296959832,6358192.8,8318576796.7,3791497536.4,0.0,1122590.6231984461,12.643903377410062,3.0276503540974917,0.012139207814944791,1.9923549532222528e-05,0.0017362511298219879,157687.38903412657,21796443.729437683,1696603.6988089716,0.0,78.45610325446717,0.030308307904024678
ebbrt,64,28,0x1700,135,4.5,5.0617496299999996,0.2850511024314146,0.721428631618539,6323451.5,8306964854.6,3790831887.9,0.0,1122605.7356281527,12.643900965505454,3.0276503540974917,0.010774211424277976,2.675075546325147e-05,0.00152429691326551,158827.1213218601,14876191.643807722,2023462.0361771286,0.0,105.36085238896769,0.026919639596099262
ebbrt,64,28,0x1800,135,4.5,5.0611697499999995,0.285043234359736,0.7213260548506109,6278221.1,8344245831.0,3793666056.2,0.0,1122636.7219383453,12.64535368910322,3.0276503540974917,0.011189999021750436,2.5095202906332574e-05,0.0015744730963989499,149967.2600732499,16561963.286233313,1289409.413265332,0.0,98.83773044785805,0.027958467607908922
ebbrt,64,28,0x1900,135,4.5,5.0585374000000005,0.28504480873958926,0.7209548662159271,6250686.2,8365414568.0,3793495273.4,0.0,1122630.5294287987,12.651952163872632,3.0276503540974917,0.012884774671912458,3.581250549311712e-05,0.0018180816893624274,147335.887214517,27208417.650785528,1970142.63021375,0.0,141.05115500013105,0.032183064974154726
ebbrt,64,28,0x1A00,135,4.5,5.058905166000001,0.2850228678009889,0.7209518776514215,6334878.1,8348164058.2,3791961168.2,0.0,1122716.9383108038,12.651034429670961,3.0276503540974917,0.013058028059506175,2.047434778697707e-05,0.0018823674395653364,162670.07365588515,23366534.75376998,1455062.5838987867,0.0,80.64786771039395,0.032626321329943545
ebbrt,64,28,0x1B00,135,4.5,5.05719452,0.2850334393563584,0.7207347573204019,6398986.2,8357937953.3,3793223730.7,0.0,1122675.303593447,12.655309617163045,3.0276503540974917,0.012693219934027836,2.939825638165009e-05,0.001803232721678941,124276.75435163971,18738153.372435164,1975913.9357619768,0.0,115.79235709731263,0.03172691785698626
ebbrt,64,28,0x1C00,135,4.5,5.06260419,0.2850293942170325,0.7214954315875789,6330114.8,8355510643.4,3791490051.5,0.0,1122691.232775291,12.641777315029168,3.0276503540974913,0.01184242695071965,2.3577539199506704e-05,0.0016545996229692956,151621.48950799232,18937176.332023922,1517802.2845816195,0.0,92.8715605354881,0.029536406630080964
ebbrt,64,28,0x1D00,135,4.5,5.062894130000001,0.28503866280643547,0.7215602784497112,6252113.4,8327951733.4,3787707082.5,0.0,1122654.7261022788,12.641061529091788,3.0276503540974917,0.01258693636726318,2.3282760930163086e-05,0.0017912582131788166,123106.78001745755,12387261.84006873,1912674.908008723,0.0,91.69963402677337,0.031444675776441326
ebbrt,64,28,0xC00,135,4.5,5.04265174,0.2850310209762141,0.7186560841112907,6478948.3,8371515627.2,3791199273.9,0.0,1122684.821757156,12.691750963220798,3.0276503540974917,0.005952560690235042,1.6626277281070158e-05,0.0008466929784056225,165788.46419730192,15164273.426561523,1777076.347699763,0.0,65.48811312377647,0.014947512944501484
ebbrt,64,28,0xF00,135,4.5,5.048467326,0.2850542333980115,0.7195435174024806,6375857.5,8387705908.3,3797031808.4,0.0,1122593.4077764018,12.677168286594938,3.0276503540974917,0.01093291041736136,3.0380865618774492e-05,0.0015732359444260709,169268.4807545233,24488684.075195294,1999375.6695185034,0.0,119.64268986960191,0.027428017529895637
ebbrt,64,32,0x1000,135,4.5,5.764141488,0.3260692632307804,0.9397546904120666,7327406.6,9518489829.7,4291965588.1,0.0,981386.583118114,11.103158396903352,3.0276503540974917,0.010078464147117501,6.1333227973758495e-06,0.0016472572344505003,176795.8210970437,30646249.238520514,2626975.797871852,0.0,18.459547101943002,0.01939927906459635
ebbrt,64,32,0x1100,135,4.5,5.773260864,0.32606721164386604,0.9412355396627754,7317350.8,9497309736.9,4292331185.5,0.0,981392.7577769911,11.085627473690467,3.0276503540974917,0.011267654895759927,4.539816110842638e-06,0.0018391284830533183,160809.5992448489,17116250.196122713,1846715.265863232,0.0,13.663681585589512,0.021620083227627217
ebbrt,64,32,0x1200,135,4.5,5.770829946,0.32607123254180437,0.9408508218655767,7244379.5,9474611092.3,4292199908.8,0.0,981380.6558389415,11.090301002905324,3.0276503540974917,0.011807522884372533,3.941820390078272e-06,0.001927921607622995,179101.82924014653,22991270.918519896,2314454.5702619017,0.0,11.863630366219647,0.022691549193184456
ebbrt,64,32,0x1500,135,4.5,5.764988418,0.32607400837034767,0.9399064586478371,7168742.7,9420594092.7,4287065195.3,0.0,981372.3018151425,11.101520277471531,3.0276503540974917,0.00885747461026605,7.601013244620823e-06,0.0014571016965540412,147065.7527827831,20882697.832995996,2114871.7298687585,0.0,22.876807437158202,0.017037943379277037
ebbrt,64,32,0x1600,135,4.5,5.768669129999999,0.32607841523393627,0.9405192491355464,7180586.5,9421230287.9,4286496656.8,0.0,981359.0385752463,11.094451064804806,3.0276503540974917,0.011211020834086911,5.230882202777687e-06,0.0018308560281552427,174467.0898760948,31864331.425564423,1506592.9415317099,0.0,15.743187097552434,0.021543476484478213
