ITR MSG DVFS RAPL TPUT LAT PK0_JOULE PK1_JOULE START_RDTSC END_RDTSC
40 524288 0x1600 125 8078.208493 4.970291 85.023834 120.869553 895097193687695 895111549655734
40 524288 0x1600 115 8072.314924 4.973652 85.008484 120.696335 895207556682537 895221922530804
40 524288 0x1600 105 8073.501264 4.973284 84.99469 120.71347 895347132144960 895361494455534
40 524288 0x1600 95 8076.696482 4.971503 84.972519 120.769455 895457656192939 895472013540065
40 524288 0x1600 85 8067.129656 4.97659 84.987381 120.821732 895597017483868 895611392840883
40 524288 0x1600 75 8049.561284 4.987755 85.240814 120.997772 895736408704068 895750815542738
40 524288 0x1600 65 8066.231771 4.977789 85.217636 120.899155 895894809991919 895909186734828
40 524288 0x1600 55 8079.787999 4.96871 85.136551 120.682388 896034077804263 896048429089706
40 524288 0x1600 45 8072.207728 4.973941 85.323639 120.90744 896173227972050 896187593260877
40 64 0x1700 135 11.991987 0.425765 6.998718 8.918533 893485125181046 893486305670995
40 64 0x1700 125 11.976363 0.425395 7.088318 8.898972 893599147344671 893600329393284
40 64 0x1700 115 11.959906 0.426476 6.969727 8.916962 893709463062740 893710646811132
40 64 0x1700 105 11.965594 0.425883 6.964645 8.896896 893848622565953 893849805669627
40 64 0x1700 95 11.929087 0.427449 6.978287 8.928741 893987895131067 893989081857574
40 64 0x1700 85 11.968643 0.426088 6.96524 8.867477 894133901742817 894135084545276
40 64 0x1700 75 11.961904 0.42608 7.087616 8.928925 894273083893201 894274267415556
40 64 0x1700 65 12.047073 0.42383 6.902313 8.880173 894412275087508 894413450244392
40 64 0x1700 55 12.01302 0.424586 6.920029 8.922409 894551443172734 894552621598320
40 64 0x1700 45 11.996905 0.425776 6.938309 8.903412 894690692425244 894691872444736
40 8192 0x1700 135 1039.852057 0.619755 10.33075 13.798447 893515844864111 893517587590246
40 8192 0x1700 125 1037.985229 0.620258 10.271866 13.941513 893629869858218 893631615688179
40 8192 0x1700 115 1034.54876 0.622685 10.475647 13.840378 893740171378406 893741923015352
40 8192 0x1700 105 1042.759488 0.617265 10.373108 13.879684 893879356681156 893881094509414
40 8192 0x1700 95 1040.277911 0.618646 10.284805 13.782639 894025354356519 894027096262022
40 8192 0x1700 85 1039.521765 0.619537 10.258698 13.891357 894164638259538 894166381537305
40 8192 0x1700 75 1033.874715 0.622513 10.328247 13.951324 894303803459203 894305556238709
40 8192 0x1700 65 1046.971621 0.615333 10.191406 13.725754 894442994617099 894444725332954
40 8192 0x1700 55 1043.694848 0.616583 10.213547 13.872391 894582154038240 894583890299262
40 8192 0x1700 45 1045.535166 0.615925 10.17717 13.719803 894721412059284 894723145270928
40 65536 0x1700 135 3575.333047 1.404411 24.153122 33.384674 893518161606233 893522215625050
40 65536 0x1700 125 3777.804799 1.329484 22.577545 31.789932 893632228950762 893636065509351
40 65536 0x1700 115 3854.538744 1.314909 22.314011 31.070816 893771442839122 893775203301556
40 65536 0x1700 105 3752.903279 1.350276 22.731796 31.721039 893910622623386 893914484909945
40 65536 0x1700 95 3750.3751 1.351422 22.905487 31.768936 894056634432783 894060499277881
40 65536 0x1700 85 3903.761841 1.298655 21.903976 30.622009 894195933058833 894199646059588
40 65536 0x1700 75 3861.80847 1.313516 22.243286 30.834473 894335086747240 894338839981004
40 65536 0x1700 65 3856.375946 1.314473 22.292404 31.029602 894474280865833 894478039509901
40 65536 0x1700 55 3911.873756 1.29572 21.863098 30.539398 894613425165697 894617130883213
40 65536 0x1700 45 3905.145909 1.298841 22.087524 30.594879 894752692346426 894756404055085
40 524288 0x1700 135 8089.083788 4.962977 85.052658 124.064407 893555264475681 893569600656420
40 524288 0x1700 125 8086.328117 4.964335 84.814331 124.095688 893665587559158 893679927267167
40 524288 0x1700 115 8091.169333 4.961998 84.868256 124.097992 893804752096745 893819083813295
40 524288 0x1700 105 8093.81702 4.960508 84.82373 123.935989 893944026394409 893958354384463
40 524288 0x1700 95 8092.796852 4.960934 84.880478 123.975601 894090032674959 894104362519340
40 524288 0x1700 85 8079.361938 4.968478 85.068329 124.256851 894229186052930 894243539840831
40 524288 0x1700 75 8082.140506 4.967757 84.968323 124.200165 894368383767117 894382732015238
40 524288 0x1700 65 8084.86683 4.965157 84.880569 124.127533 894507561001247 894521903813586
40 524288 0x1700 55 8087.959927 4.964042 84.859406 124.094849 894646670624831 894661008549332
40 524288 0x1700 45 8088.831847 4.963278 84.870209 124.12027 894785959946071 894800296805172
40 64 0x1800 135 11.934273 0.426605 7.036697 9.046036 892204566572161 892205752789336
40 64 0x1800 125 11.961611 0.426227 7.033539 9.027161 892314720059579 892315903616559
40 64 0x1800 115 11.962694 0.426433 6.963959 9.000488 892453998407544 892455181793559
40 64 0x1800 105 11.918715 0.427299 6.994339 9.009842 892593125862777 892594313623446
40 64 0x1800 95 12.021093 0.424295 7.048569 8.97908 892732180814213 892733358438248
40 64 0x1800 85 11.934857 0.427471 6.99968 9.032379 892842917170619 892844103396909
40 64 0x1800 75 11.975166 0.42533 7.066971 9.046021 892953450742050 892954632875557
40 64 0x1800 65 11.960409 0.425836 6.952682 9.047699 893063644889589 893064828506261
40 64 0x1800 55 12.044402 0.423471 6.924835 8.993515 893202795538482 893203970868230
40 64 0x1800 45 12.036474 0.423603 6.915131 8.991058 893343158331434 893344334443330
40 8192 0x1800 135 1057.934062 0.596347 10.109314 13.982834 892206368930749 892208081866626
40 8192 0x1800 125 1046.079218 0.614954 10.174911 14.141281 892345445515346 892347177830846
40 8192 0x1800 115 1043.071503 0.617243 10.260208 14.082855 892484729521384 892486466825283
40 8192 0x1800 105 1047.704729 0.614315 10.190002 14.129852 892623845396272 892625575044448
40 8192 0x1800 95 1048.026415 0.602053 10.174927 14.145935 892733855856862 892735584921840
40 8192 0x1800 85 1039.416248 0.619391 10.274887 14.259552 892873645630778 892875388983604
40 8192 0x1800 75 1042.161703 0.605244 10.251678 14.180557 892955246384512 892956985080405
40 8192 0x1800 65 1036.358576 0.620851 10.433075 14.254974 893094376152712 893096124728880
40 8192 0x1800 55 1045.045835 0.615394 10.257126 14.200974 893234640185802 893236374180534
40 8192 0x1800 45 1037.282483 0.620285 10.284622 14.293793 893373857669508 893375604703333
40 65536 0x1800 135 3922.417695 1.292065 21.933792 31.126205 892237612740934 892241308006745
40 65536 0x1800 125 3756.568368 1.348707 22.833466 32.434113 892376722910327 892380581453011
40 65536 0x1800 115 3892.429004 1.30231 22.198868 31.351288 892516009853193 892519733659449
40 65536 0x1800 105 3943.167599 1.285618 21.750336 30.944153 892655105353189 892658781327603
40 65536 0x1800 95 3955.098832 1.281309 21.953049 30.89534 892765847778306 892769512443376
40 65536 0x1800 85 3696.764587 1.357974 23.310806 32.954224 892876001597116 892879922529754
40 65536 0x1800 75 3920.609395 1.293219 21.882904 31.165009 892986534671819 892990231822369
40 65536 0x1800 65 3906.039096 1.297889 21.909592 31.350327 893125662058201 893129372918008
40 65536 0x1800 55 3920.599866 1.29359 21.877838 31.188431 893265923889721 893269620993022
40 65536 0x1800 45 3900.953107 1.299124 21.917313 31.458984 893405146526897 893408862203749
40 524288 0x1800 135 8095.558106 4.958553 84.798035 126.967819 892270848979349 892285173521084
40 524288 0x1800 125 8099.671262 4.955814 84.654526 126.939362 892410124337751 892424441676631
40 524288 0x1800 115 8095.51084 4.958285 84.816864 127.130508 892549271467246 892563596726238
40 524288 0x1800 105 8101.574091 4.954887 84.731415 126.875397 892688317258892 892702632308078
40 524288 0x1800 95 8097.164726 4.957876 84.722946 127.326157 892799059438678 892813379390588
40 524288 0x1800 85 8102.115573 4.954303 84.694153 127.079834 892909467146239 892923779482481
40 524288 0x1800 75 8093.104867 4.960549 84.904251 127.440979 893019770555994 893034099643508
40 524288 0x1800 65 8095.202642 4.958879 84.782181 127.075882 893158915271844 893173240858400
40 524288 0x1800 55 8098.874412 4.956515 84.927063 127.34877 893299170698495 893313489846922
40 524288 0x1800 45 8103.281335 4.954166 84.676544 127.034729 893438425147627 893452737135469
40 64 0x1900 135 11.937285 0.426159 7.063843 9.091583 891061087810830 891062273791312
40 64 0x1900 125 11.920526 0.427269 7.014755 9.151855 891171163305207 891172350884324
40 64 0x1900 115 11.999498 0.424809 7.030548 9.05397 891281316951628 891282496711662
40 64 0x1900 105 12.009152 0.423882 6.950699 9.089523 891391748848797 891392927668489
40 64 0x1900 95 11.987776 0.424775 6.979538 9.072037 891502021340297 891503202172920
40 64 0x1900 85 11.952187 0.425558 7.067245 9.103836 891674037525773 891675221961892
40 64 0x1900 75 12.008469 0.423965 7.009933 9.084961 891821737541001 891822916411558
40 64 0x1900 65 11.937222 0.426403 7.007706 9.093887 891932044687171 891933230595156
40 64 0x1900 55 11.934127 0.426773 7.093689 9.139786 892013488293531 892014674487364
40 64 0x1900 45 11.945835 0.42575 7.014633 9.072678 892123531602871 892124716607889
40 8192 0x1900 135 1056.928696 0.608628 10.10556 14.34964 891091799055257 891093513587036
40 8192 0x1900 125 1055.983939 0.609663 10.106659 14.23172 891201897424958 891203613283600
40 8192 0x1900 115 1060.299949 0.59482 10.076706 14.335037 891283000239189 891284709303980
40 8192 0x1900 105 1048.794988 0.613393 10.201263 14.445801 891422459715847 891424187546826
40 8192 0x1900 95 1047.051911 0.614427 10.250366 14.386749 891565679197851 891567409862582
40 8192 0x1900 85 1056.205181 0.60907 10.247406 14.286713 891713329549179 891715045155283
40 8192 0x1900 75 1052.654404 0.610743 10.135071 14.371735 891852448334391 891854169725250
40 8192 0x1900 65 1047.411697 0.614412 10.209167 14.435699 891962770190093 891964500268546
40 8192 0x1900 55 1057.447562 0.59635 10.073151 14.312454 892015170453135 892016884151654
40 8192 0x1900 45 1064.117651 0.604353 10.058578 14.071732 892154268706271 892155971665686
40 65536 0x1900 135 3894.993968 1.300834 22.284546 32.150284 891123044409871 891126765775324
40 65536 0x1900 125 3873.254576 1.308574 22.341171 32.350388 891233163416003 891236905505940
40 65536 0x1900 115 3552.808836 1.424037 24.182327 35.237839 891314270206871 891318350119083
40 65536 0x1900 105 3819.981005 1.314035 22.360367 32.552628 891424669096420 891428463580874
40 65536 0x1900 95 3911.494353 1.296048 21.804871 32.002869 891596942059159 891600647696282
40 65536 0x1900 85 3847.299161 1.316856 22.401306 32.181244 891744568996087 891748336668902
40 65536 0x1900 75 3611.380897 1.389679 23.776123 34.719116 891854654555813 891858668274970
40 65536 0x1900 65 3523.136611 1.424392 24.422012 35.311646 891964989174476 891969103683356
40 65536 0x1900 55 3877.751511 1.306605 22.115189 32.309387 892046415752119 892050153755129
40 65536 0x1900 45 3958.533731 1.268177 21.626297 31.574127 892156480456097 892160141978032
40 524288 0x1900 135 8101.567831 4.955148 84.820038 130.556519 891127313941685 891141626027149
40 524288 0x1900 125 8105.46819 4.952625 84.701004 130.365616 891237460400450 891251767019108
40 524288 0x1900 115 8104.691342 4.952435 84.815414 130.458847 891347898477036 891362206378813
40 524288 0x1900 105 8104.817805 4.9524 84.924271 130.413437 891458004640336 891472313356584
40 524288 0x1900 95 8111.80169 4.948803 84.58194 130.474503 891630206579490 891644502937985
40 524288 0x1900 85 8107.765542 4.950575 84.47673 130.421692 891777880259812 891792183891110
40 524288 0x1900 75 8109.090097 4.949695 84.579193 130.134521 891888205102387 891902506190460
40 524288 0x1900 65 8103.713054 4.953697 85.051483 130.405777 891969646493988 891983955918680
40 524288 0x1900 55 8107.418407 4.951137 84.45224 130.250488 892079689028346 892093993091304
40 524288 0x1900 45 8107.405087 4.951369 84.831818 130.411697 892160710034242 892175013131296
40 64 0x1a00 135 11.944526 0.426037 6.965393 9.202942 889958746105416 889959931229671
40 64 0x1a00 125 11.964986 0.425011 7.01268 9.203613 890069189531841 890070372794426
40 64 0x1a00 115 11.923288 0.426855 6.980606 9.191086 890121230103965 890122417366767
40 64 0x1a00 105 11.936638 0.426265 6.973877 9.237976 890231537308789 890232723246996
40 64 0x1a00 95 11.954929 0.425578 6.977768 9.188889 890312598189791 890313782315928
40 64 0x1a00 85 11.91764 0.426976 7.002701 9.187073 890422679351641 890423867175652
40 64 0x1a00 75 11.93725 0.425623 7.084656 9.211899 890561792013519 890562977895859
40 64 0x1a00 65 11.921747 0.426278 7.024734 9.186707 890672226851878 890673414269427
40 64 0x1a00 55 11.949111 0.426049 7.016434 9.191681 890811618208614 890812802911765
40 64 0x1a00 45 11.950073 0.426095 7.028946 9.224213 890950995317959 890952179951133
40 8192 0x1a00 135 1057.97932 0.607468 10.072968 14.740311 889989471585378 889991184368906
40 8192 0x1a00 125 1052.874677 0.59859 10.11261 14.792267 890070880497337 890072601491403
40 8192 0x1a00 115 1058.562906 0.607254 10.167862 14.706848 890151949775941 890153661615345
40 8192 0x1a00 105 1059.27339 0.595016 10.218369 14.591904 890233232745119 890234943482760
40 8192 0x1a00 95 1065.000869 0.591863 10.01535 14.683899 890314273949727 890315975391837
40 8192 0x1a00 85 1065.058851 0.603504 10.164276 14.541626 890453404695485 890455106054589
40 8192 0x1a00 75 1058.471438 0.607047 10.104385 14.447372 890592511653328 890594223646692
40 8192 0x1a00 65 1060.296089 0.606282 10.054626 14.684525 890702940865081 890704649910376
40 8192 0x1a00 55 1063.679396 0.605196 10.063324 14.669693 890842335195783 890844038653289
40 8192 0x1a00 45 1065.679733 0.603507 10.191956 14.612701 890981709005367 890983409446121
40 65536 0x1a00 135 3559.032984 1.42238 24.208588 36.003693 890020728497240 890024801112618
40 65536 0x1a00 125 3874.095302 1.295414 22.208893 32.736877 890073110439664 890076851646491
40 65536 0x1a00 115 3693.853359 1.370838 23.069443 34.724289 890183212246456 890187136562902
40 65536 0x1a00 105 3861.036332 1.312329 22.175156 32.770737 890264467446361 890268221588861
40 65536 0x1a00 95 3863.17006 1.3116 22.267761 33.288574 890345528434948 890349280493429
40 65536 0x1a00 85 3863.426266 1.310963 22.246887 33.36412 890484661713063 890488413507062
40 65536 0x1a00 75 3566.878634 1.419008 24.031525 35.949371 890623789000242 890627852826181
40 65536 0x1a00 65 3576.115869 1.41486 24.091705 35.856323 890734200774877 890738254094834
40 65536 0x1a00 55 3573.784873 1.41568 24.035797 35.865005 890873568870236 890877624850647
40 65536 0x1a00 45 3866.001598 1.309747 22.202789 32.841797 891012945662646 891016694911138
40 524288 0x1a00 135 8112.227649 4.948179 84.656876 133.618073 890025361012259 890039656649023
40 524288 0x1a00 125 8112.540282 4.947237 84.574646 133.818619 890077404662110 890091699674447
40 524288 0x1a00 115 8113.28254 4.946944 84.778091 133.80925 890187702825034 890201996807059
40 524288 0x1a00 105 8111.238913 4.948173 84.455826 133.931992 890268765653979 890283061000585
40 524288 0x1a00 95 8108.932147 4.949713 84.456146 133.748886 890378827130726 890393126390390
40 524288 0x1a00 85 8108.79419 4.950379 84.330765 133.775864 890517959307350 890532259814726
40 524288 0x1a00 75 8111.706385 4.94795 84.706573 133.939606 890628389560332 890642686321218
40 524288 0x1a00 65 8114.747053 4.946758 84.571564 133.819168 890767790053268 890782081299793
40 524288 0x1a00 55 8116.29023 4.945437 85.282913 133.961761 890907163418289 890921452385069
40 524288 0x1a00 45 8116.237617 4.944992 84.754898 133.804977 891017247635138 891031536281183
40 64 0x1b00 135 12.089336 0.42106 6.901047 9.21347 888994977482892 888996148453563
40 64 0x1b00 125 11.957825 0.424921 6.968445 9.240921 889105305151303 889106488909689
40 64 0x1b00 115 12.018991 0.42278 7.079193 9.258102 889244635657306 889245813469686
40 64 0x1b00 105 12.015028 0.423535 6.931747 9.228958 889384012434917 889385190604896
40 64 0x1b00 95 11.925878 0.426249 6.975235 9.293747 889465201006965 889466387968745
40 64 0x1b00 85 11.96319 0.424795 -65528.997147 9.266479 889546594976230 889547778314811
40 64 0x1b00 75 11.938217 0.425948 6.975891 9.311417 889598879046205 889600064873866
40 64 0x1b00 65 11.989306 0.424138 6.978561 9.281845 889650852846446 889652033549430
40 64 0x1b00 55 11.949286 0.424978 6.992981 9.353821 889790177569900 889791362271739
40 64 0x1b00 45 11.933578 0.425567 7.046402 9.310303 889877528442705 889878714637613
40 8192 0x1b00 135 1062.452049 0.605414 10.20874 15.070099 889025688471427 889027394061603
40 8192 0x1b00 125 1057.259484 0.607779 10.078979 15.147644 889136039442221 889137753317404
40 8192 0x1b00 115 1056.814077 0.607954 10.096909 14.644577 889275349477924 889277064117792
40 8192 0x1b00 105 1063.581864 0.592155 10.186768 14.862503 889385693262350 889387396947448
40 8192 0x1b00 95 1062.05604 0.605241 10.198181 14.932922 889495929175342 889497635347992
40 8192 0x1b00 85 1060.191886 0.594059 10.108459 14.795914 889548267193952 889549976414312
40 8192 0x1b00 75 1058.882313 0.594904 10.10553 14.975647 889600558825035 889602270219150
40 8192 0x1b00 65 1059.607789 0.606604 10.050476 15.094452 889681555131977 889683265281974
40 8192 0x1b00 55 1052.977446 0.610443 10.270294 15.204895 889826958195213 889828679027247
40 8192 0x1b00 45 1055.741529 0.608962 10.229355 15.142975 889908242397428 889909958767222
40 65536 0x1b00 135 3612.484475 1.400953 23.774384 36.49852 889056913528939 889060925932993
40 65536 0x1b00 125 3608.310729 1.402664 23.810455 36.480042 889167273153521 889171290213984
40 65536 0x1b00 115 3583.577162 1.412369 23.823669 36.752777 889306597593914 889310642484536
40 65536 0x1b00 105 3887.490066 1.303336 22.059509 33.547882 889417096411682 889420825004164
40 65536 0x1b00 95 3528.158112 1.421603 24.378784 37.229141 889498124830854 889502233212017
40 65536 0x1b00 85 3605.505485 1.391262 23.794434 36.562439 889550466511928 889554486609798
40 65536 0x1b00 75 3940.569915 1.273432 21.742401 33.472137 889602784155262 889606462276110
40 65536 0x1b00 65 3597.502756 1.406106 23.790451 36.620041 889712803292624 889716832560046
40 65536 0x1b00 55 3646.792134 1.375608 23.548645 36.275177 889829176620392 889833151053880
40 65536 0x1b00 45 3926.464908 1.277779 21.700165 33.410812 889910457441901 889914148967824
40 524288 0x1b00 135 8114.69446 4.945502 84.472443 137.201111 889061470945714 889075761966506
40 524288 0x1b00 125 8116.487733 4.944537 84.694305 137.279419 889200807393697 889215095391330
40 524288 0x1b00 115 8115.181957 4.945451 84.364639 137.457489 889340175157500 889354465868204
40 524288 0x1b00 105 8113.618013 4.946676 84.436325 137.16301 889421362828664 889435653824973
40 524288 0x1b00 95 8112.987896 4.94706 84.681885 137.264709 889502771769573 889517063762172
40 524288 0x1b00 85 8113.958615 4.946714 84.750824 137.168045 889555034552040 889569325718328
40 524288 0x1b00 75 8108.369767 4.950077 85.05011 137.264801 889607011505146 889621312448466
40 524288 0x1b00 65 8117.705161 4.944471 84.871918 137.05867 889746356071566 889760641191514
40 524288 0x1b00 55 8116.726477 4.94499 84.653961 137.189423 889833700108107 889847987468624
40 524288 0x1b00 45 8115.995368 4.945211 84.236984 137.486542 889914684684584 889928974240602
40 64 0x1c00 135 11.956541 0.425306 6.963928 9.305664 888004755278841 888005939241168
40 64 0x1c00 125 12.105378 0.419578 6.887436 9.263351 888118261321807 888119430722132
40 64 0x1c00 115 11.940229 0.425524 7.087143 9.369385 888229461773306 888230647329701
40 64 0x1c00 105 11.942826 0.425395 6.966797 9.367706 888339681955148 888340867310759
40 64 0x1c00 95 11.925058 0.42601 6.975586 9.427002 888391913870327 888393100955764
40 64 0x1c00 85 11.930512 0.425956 6.999161 9.35585 888473140001484 888474326494231
40 64 0x1c00 75 11.983981 0.423521 7.066956 9.30545 888554389258060 888555570476113
40 64 0x1c00 65 11.955284 0.425408 6.9897 9.329544 888664502324133 888665686382620
40 64 0x1c00 55 11.993167 0.423173 6.963333 9.355469 888803797861771 888804978172241
40 64 0x1c00 45 11.956659 0.424728 7.082825 9.307953 888884803591661 888885987495949
40 8192 0x1c00 135 1071.656918 0.599927 9.990753 15.399475 888037211999108 888038902958413
40 8192 0x1c00 125 1057.859351 0.607161 10.250229 15.381134 888148951986144 888150664922860
40 8192 0x1c00 115 1068.527546 0.601928 10.097641 15.223923 888260181379417 888261877251406
40 8192 0x1c00 105 1064.464193 0.591532 10.052719 15.195877 888341364780177 888343067181623
40 8192 0x1c00 95 1066.667535 0.590353 10.016602 15.196671 888393579211132 888395278159602
40 8192 0x1c00 85 1065.648975 0.602557 10.023865 15.493576 888503847949315 888505548411774
40 8192 0x1c00 75 1069.9397 0.600909 10.004517 15.105011 888585103052057 888586796700814
40 8192 0x1c00 65 1076.24099 0.597319 9.924515 15.150574 888695213288336 888696896942043
40 8192 0x1c00 55 1069.5442 0.588686 9.944595 15.06752 888805591752928 888807286156960
40 8192 0x1c00 45 1062.828962 0.604884 10.026459 15.366302 888915526166402 888917231080928
40 65536 0x1c00 135 3555.750276 1.41026 23.98085 38.041458 888039408428018 888043485169321
40 65536 0x1c00 125 3644.134446 1.388118 23.416092 37.236984 888181136815681 888185114319742
40 65536 0x1c00 115 3669.1753 1.366877 23.348846 37.090149 888262371299556 888266321969440
40 65536 0x1c00 105 3627.336128 1.382647 23.604584 37.352066 888343574510621 888347570394104
40 65536 0x1c00 95 3631.00323 1.392942 23.678665 37.336761 888424791902008 888428783931872
40 65536 0x1c00 85 3633.504548 1.380574 23.582062 37.4272 888506041351062 888510030547549
40 65536 0x1c00 75 3772.721941 1.329401 22.757843 36.144806 888587298361269 888591140482199
40 65536 0x1c00 65 3635.591403 1.391615 23.469315 37.336502 888726432110952 888730419227441
40 65536 0x1c00 55 3942.318863 1.272634 21.831665 34.4431 888807790671063 888811467162539
40 65536 0x1c00 45 3951.035579 1.269649 21.723175 34.126678 888917737830279 888921406379691
40 524288 0x1c00 135 8118.842018 4.94341 84.772903 140.581238 888073026758549 888087310477207
40 524288 0x1c00 125 8116.369152 4.944521 85.128952 141.023819 888185647801575 888199935745617
40 524288 0x1c00 115 8116.250574 4.944299 84.826843 140.919586 888295854039313 888310142101219
40 524288 0x1c00 105 8117.253492 4.943808 84.575546 140.860199 888348103222646 888362389640932
40 524288 0x1c00 95 8118.166308 4.943706 84.653946 140.702255 888429314668545 888443599603592
40 524288 0x1c00 85 8116.869809 4.943768 84.790451 140.802628 888510563741052 888524850992698
40 524288 0x1c00 75 8116.306721 4.944487 84.710861 140.885895 888620659660139 888634947883451
40 524288 0x1c00 65 8110.433513 4.948688 84.793564 140.721786 888759959852952 888774256837300
40 524288 0x1c00 55 8115.774726 4.945093 84.552063 140.803375 888840999898595 888855287935914
40 524288 0x1c00 45 8117.667062 4.943844 84.853943 140.907776 888951152652426 888965438288689
40 64 0x1d00 135 11.936081 0.425252 6.976654 9.373032 887077350108722 887078536088370
40 64 0x1d00 125 12.013851 0.422468 7.048203 9.267639 887216616708768 887217794979685
40 64 0x1d00 115 12.150229 0.418357 6.863937 9.265564 887326830804162 887327995894432
40 64 0x1d00 105 11.933049 0.425556 7.025955 9.355026 887436999230120 887438185481006
40 64 0x1d00 95 11.926843 0.425641 7.025284 9.322845 887517946635016 887519133512086
40 64 0x1d00 85 11.960465 0.42469 6.964462 9.371552 887569888674036 887571072254830
40 64 0x1d00 75 11.991391 0.423725 6.95163 9.325745 887651346748132 887652527318319
40 64 0x1d00 65 11.999709 0.423405 7.052994 9.350677 887761506221776 887762685875752
40 64 0x1d00 55 12.252028 0.414892 6.804916 9.197525 887842607182929 887843762595298
40 64 0x1d00 45 11.917522 0.426351 7.004425 9.296188 887952787204239 887953975008113
40 8192 0x1d00 135 1063.777379 0.603426 10.01918 15.584244 887108078332268 887109781797486
40 8192 0x1d00 125 1070.240231 0.588156 10.059845 15.86441 887218292626574 887219985861091
40 8192 0x1d00 115 1069.674255 0.5884 10.01149 15.689316 887328487432522 887330181529428
40 8192 0x1d00 105 1076.228176 0.584615 9.931885 15.833298 887438697346522 887440381182599
40 8192 0x1d00 95 1064.224787 0.591379 10.105759 15.763412 887519629719903 887521332382464
40 8192 0x1d00 85 1067.491088 0.60149 9.986343 15.749237 887600596904890 887602294286421
40 8192 0x1d00 75 1078.318615 0.595488 10.004166 15.374344 887682037489122 887683717927423
40 8192 0x1d00 65 1085.62895 0.579865 9.900604 15.716843 887763177808871 887764847019891
40 8192 0x1d00 55 1068.133525 0.601432 9.985565 15.860123 887873272171392 887874968501588
40 8192 0x1d00 45 1071.465941 0.587369 10.08107 15.55249 887954475668058 887956166833259
40 65536 0x1d00 135 3674.89249 1.376676 23.242905 38.050674 887139303192970 887143247533586
40 65536 0x1d00 125 3687.038319 1.372426 23.324677 38.00647 887249552305882 887253483876088
40 65536 0x1d00 115 3658.407325 1.382767 23.562973 38.080383 887359709007751 887363670852930
40 65536 0x1d00 105 3913.180342 1.281569 21.806305 35.734222 887440880889021 887444584783136
40 65536 0x1d00 95 3914.739897 1.281186 21.975861 35.707077 887521834765704 887525537401709
40 65536 0x1d00 85 3642.586866 1.376853 23.69368 38.209915 887602897646115 887606876934445
40 65536 0x1d00 75 3696.059637 1.356663 23.091248 37.849182 887684218229058 887688139739592
40 65536 0x1d00 65 3925.589544 1.277588 21.77652 35.034683 887765334941820 887769027291094
40 65536 0x1d00 55 3672.050316 1.365606 23.498215 37.955627 887875461706406 887879409089668
40 65536 0x1d00 45 3969.280713 1.263531 21.557144 35.113434 887956661214473 887960312957942
40 524288 0x1d00 135 8107.127715 4.950661 84.462341 144.31691 887172782374076 887187084570078
40 524288 0x1d00 125 8118.415365 4.942819 84.542267 143.850372 887283001108816 887297284761564
40 524288 0x1d00 115 8120.687831 4.941983 84.487137 143.82106 887393199732720 887407480429671
40 524288 0x1d00 105 8120.18513 4.94221 84.649872 144.114319 887474118786216 887488400258593
40 524288 0x1d00 95 8119.72061 4.942137 84.364929 144.048935 887526057448876 887540339625676
40 524288 0x1d00 85 8117.742868 4.943049 84.371857 144.126984 887607417012904 887621702770165
40 524288 0x1d00 75 8120.64027 4.942246 84.370361 144.166458 887717674975250 887731955600024
40 524288 0x1d00 65 8120.365136 4.942189 84.586868 144.379013 887798550507260 887812831539570
40 524288 0x1d00 55 8115.366059 4.945105 84.653717 144.144379 887908946572693 887923234540784
40 524288 0x1d00 45 8120.201637 4.942408 84.666275 144.120605 887960855410784 887975135736248
60 64 0xc00 135 7.944636 0.641251 10.44162 10.97789 931706606717547 931708388781139
60 64 0xc00 125 7.94664 0.641464 10.451401 10.970413 931849681026400 931851462647974
60 64 0xc00 115 15.766265 0.336466 5.246811 5.600052 931993068761569 931993966552724
60 64 0xc00 105 7.944534 0.641043 10.443054 10.972305 932134933793941 932136715879361
60 64 0xc00 95 7.944972 0.641218 10.437027 10.96817 932278301027165 932280082977762
60 64 0xc00 85 7.950132 0.641332 10.442978 10.974075 932421230277563 932423011094822
60 64 0xc00 75 7.947429 0.641026 10.420319 10.964706 932564220587461 932566002031111
60 64 0xc00 65 15.717647 0.337695 5.279297 5.590683 932678642815636 932679543436109
60 64 0xc00 55 7.94589 0.641096 10.442261 10.936752 932791916857657 932793698649055
60 64 0xc00 45 7.942605 0.641283 10.437622 10.961639 932935559627207 932937342160309
60 8192 0xc00 135 792.685416 0.815103 13.392288 14.17099 931737976001530 931740262154102
60 8192 0xc00 125 783.994014 0.823935 13.548904 14.359818 931881032944855 931883344446115
60 8192 0xc00 115 1006.734503 0.647773 10.549011 11.227463 932023541914774 932025341904250
60 8192 0xc00 105 757.253581 0.851774 14.028137 14.837708 932166288413233 932168681540048
60 8192 0xc00 95 864.606713 0.749659 12.28685 13.012009 932309667182916 932311763161242
60 8192 0xc00 85 857.587212 0.756075 12.372696 13.138397 932452584946115 932454698038820
60 8192 0xc00 75 974.560109 0.668037 10.883255 11.600876 932595833347768 932597692827846
60 8192 0xc00 65 839.583245 0.771195 12.642227 13.431854 932709116035193 932711274507977
60 8192 0xc00 55 724.604872 0.888837 14.655228 15.504318 932823265742982 932825766726376
60 8192 0xc00 45 755.727182 0.854104 14.04985 14.861084 932966917289614 932969315267636
60 65536 0xc00 135 3229.218972 1.574647 26.338577 28.399765 931769833550480 931774322044446
