sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 num_interrupts
linux 0 8 0x1b00 135 86.0 88.0 90.0 97.0 343727 30.1 911.4 36010165444 81239660758 87256739030 44427212 69020 0 105966 275950120030476 276037409115604 687510
linux 1 8 0x1b00 135 84.0 86.0 89.0 95.0 349404 30.1 930.1 36076324164 81263220524 87286579856 45209934 91154482 0 1705252113 276078575104482 276165865309792 698941
linux 2 8 0x1b00 135 85.0 87.0 89.0 96.0 347885 30.1 912.22 35970860411 81254470398 87273003941 44916789 105473 0 112143 276205585974048 276292875922169 695821
linux 3 8 0x1b00 135 84.0 87.0 89.0 96.0 348012 30.1 928.79 36233311824 81254408495 87274316365 46059094 1176298 0 2788590410 276332986139193 276420271655219 696118
linux 4 8 0x1b00 135 84.0 87.0 89.0 96.0 347865 30.1 911.18 36195478503 81255029570 87273728245 47103960 101297 0 198592 276460591195340 276547880794106 695839
linux 0 8 0x1900 135 87.0 89.0 93.0 100.0 337669 30.1 872.91 34204309211 75247144511 87286876787 46243417 3618736 0 2380019299 277218322289913 277305610416486 675406
linux 1 8 0x1900 135 86.0 89.0 93.0 100.0 338164 30.1 849.9 34209400906 75245590749 87283824653 46270755 3433716 0 103346604 277345336703570 277432625274750 676405
linux 2 8 0x1900 135 86.0 89.0 93.0 100.0 339275 30.1 848.99 34134714244 75242505683 87280037108 46194453 83404 0 200651 277472866579459 277560156239622 678573
linux 3 8 0x1900 135 86.0 89.0 92.0 100.0 339992 30.1 872.54 34137940872 75250077441 87288951099 46530924 33031 0 680572783 277598497332096 277685789775988 680136
linux 4 8 0x1900 135 86.0 89.0 93.0 100.0 339148 30.1 851.24 34265445015 75244154123 87282324773 46265426 2880222 0 276798243 277725700248146 277812985130862 678437
linux 0 8 0x1700 135 92.0 95.0 100.0 107.0 316137 30.1 806.89 31760696467 69225177144 87283317472 43700289 2929551 0 1742762946 278484017272344 278571303488396 632336
