sys i itr dvfs rapl lat50 lat75 lat90 lat99 requests time joule ins cyc refcyc llcm c3 c6 c7 START_RDTSC END_RDTSC
linux 1 24 0x1900 135 90.0 91.0 94.0 101.0 328435 30.0 847.36 33807578806 74994312928 86991321547 42871497 107561 0 99586 322745037890254 322832038673860
linux 2 24 0x1900 135 90.0 91.0 94.0 101.0 329655 30.1 861.26 34819082525 75825735188 87957118494 42884397 11493048 0 662201138 322871651711122 322958942254319
linux 3 24 0x1900 135 90.0 91.0 95.0 101.0 328364 30.1 849.41 33696085633 75239760136 87276001671 42707675 0 0 296786 323000124767250 323087410803706
linux 4 24 0x1900 135 90.0 91.0 95.0 101.0 328580 30.1 849.2 33705859292 75244817180 87281882059 42676046 97672 0 286868 323128707254870 323215997377408
linux 5 24 0x1900 135 90.0 91.0 94.0 101.0 328838 30.1 849.42 33643035677 75243134556 87279262228 43028550 43790 0 62727 323256054883658 323343342611613
linux 6 24 0x1900 135 90.0 91.0 95.0 102.0 328198 30.1 853.75 33698691193 75248943254 87288288478 42488016 4830182 0 687308468 323384019902476 323471308594794
linux 7 24 0x1900 135 90.0 91.0 94.0 101.0 328195 30.1 874.55 33551272261 75245339874 87283044611 42521138 1125809 0 1951474467 323511921333474 323599210784146
linux 8 24 0x1900 135 90.0 91.0 96.0 102.0 325997 30.1 849.67 33590090005 75249106165 87286800488 42303938 33060 0 10931463 323639207926866 323726500217766
linux 9 24 0x1900 135 89.0 91.0 95.0 102.0 327885 30.0 847.91 33606794908 74995429238 86993635109 42770634 323785 0 283621914 323765717718264 323852715392247
linux 0 24 0x1700 135 93.0 96.0 101.0 109.0 313351 30.1 811.02 33757227185 70467169143 88841579750 42445390 70908712 0 378309002 323892534347059 323979822827231
linux 1 24 0x1700 135 93.0 96.0 101.0 109.0 311972 30.1 793.53 31518347779 69225101828 87280034179 41895776 87290 0 112839 324020368946261 324107658280708
linux 2 24 0x1700 135 93.0 96.0 100.0 108.0 314504 30.1 792.23 31604881109 69225533043 87280546638 42718067 0 0 152801 324146498372904 324233788716476
linux 3 24 0x1700 135 92.0 95.0 100.0 108.0 316281 30.1 804.03 31864000663 69230345796 87288351379 43884108 24900096 0 1260746667 324273045668984 324360333460098
linux 4 24 0x1700 135 92.0 95.0 99.0 107.0 318024 30.1 793.53 31871286841 69226621891 87281858482 43773859 78503 0 370272 324399917468815 324487208330831
linux 5 24 0x1700 135 92.0 95.0 99.0 107.0 317748 30.1 793.51 31796770187 69223579380 87277472261 43874156 0 0 70963 324526874226518 324614160102287
linux 6 24 0x1700 135 92.0 94.0 99.0 106.0 318790 30.1 805.0 31922647202 69262012290 87328643167 44010923 87543315 0 1494738329 324652974303681 324740264086547
linux 7 24 0x1700 135 92.0 95.0 99.0 107.0 317698 30.1 793.42 31930832745 69225083222 87279838052 44127839 120727 0 188732 324780211010710 324867499384481
linux 8 24 0x1700 135 92.0 95.0 100.0 107.0 316948 30.1 793.25 31835606589 69224826071 87278518407 44052144 36946 0 0 324906848349813 324994136950358
linux 9 24 0x1700 135 92.0 95.0 99.0 107.0 317691 30.1 800.81 31627485660 69230805186 87289450218 44296488 55551008 0 516818918 325033940486603 325121230059355
linux 0 24 0x1500 135 100.0 103.0 108.0 116.0 291483 30.1 742.79 29002134839 63216986744 87286362066 42177769 95932 0 211642 325161406959050 325248699848350
linux 1 24 0x1500 135 101.0 103.0 109.0 116.0 290904 30.1 746.31 29257227534 63231915473 87315434392 42119036 78308671 0 400238657 325287027321968 325374314278916
linux 2 24 0x1500 135 101.0 104.0 109.0 116.0 290371 30.1 747.75 29161841561 63212402803 87288358832 42205559 52527700 0 523150923 325414379532772 325501668197887
linux 3 24 0x1500 135 101.0 104.0 109.0 117.0 289245 30.1 742.86 28783270004 63208468100 87281371108 41549543 37932 0 0 325540320663945 325627610013246
linux 4 24 0x1500 135 101.0 104.0 109.0 117.0 289353 30.1 742.92 29064660101 63207060806 87280132634 42020965 0 0 0 325666731356218 325754021303528
linux 5 24 0x1500 135 101.0 104.0 109.0 117.0 290052 30.1 760.28 29162609413 63236542624 87320863743 41724934 14999322 0 650386161 325793304450470 325880592450186
linux 6 24 0x1500 135 101.0 103.0 108.0 116.0 290783 30.1 742.56 28951087545 63210352274 87283996188 42006369 0 0 39324 325920135937811 326007426802819
linux 7 24 0x1500 135 101.0 104.0 109.0 117.0 289693 30.1 742.46 28840531149 63203793050 87275439274 41704823 102254 0 178524 326046907432077 326134192952399
linux 8 24 0x1500 135 101.0 104.0 109.0 117.0 289664 30.1 747.05 29099565602 63213230454 87289726211 41724997 87087 0 562041547 326174770245228 326262060125520
linux 9 24 0x1500 135 101.0 104.0 109.0 117.0 287455 30.0 740.11 28883437190 63000202853 86993341513 41229134 37526 0 32915 326300606760229 326387607575038
linux 0 24 0x1300 135 111.0 115.0 121.0 129.0 262840 30.1 694.53 26226249650 57188653477 87279694908 37821558 45356 0 166692 326425726915599 326513015680696
linux 1 24 0x1300 135 112.0 115.0 121.0 130.0 262135 30.1 697.5 26395290022 57191687171 87283692848 37891157 2942340 0 344886357 326554994508927 326642283640835
linux 2 24 0x1300 135 111.0 115.0 120.0 129.0 263317 30.1 698.27 26409964444 57214370143 87317616584 38072794 2272208 0 530870549 326681999738014 326769292493604
linux 3 24 0x1300 135 111.0 114.0 121.0 129.0 263003 30.1 709.0 26548905601 57218349844 87325121349 38108694 14544515 0 530095466 326809226572720 326896513304031
linux 4 24 0x1300 135 112.0 116.0 121.0 130.0 261709 30.1 701.33 26412998642 57198555705 87296737193 37630199 69699325 0 827210993 326934595238739 327021883718149
linux 5 24 0x1300 135 112.0 116.0 121.0 130.0 260665 30.1 695.01 26239991527 57191134013 87281321982 37592345 0 0 10880887 327060208648022 327147497931039
linux 6 24 0x1300 135 112.0 116.0 121.0 130.0 261039 30.1 694.62 26380803976 57190784016 87281974511 37615458 0 0 0 327186688987504 327273978828154
linux 7 24 0x1300 135 112.0 116.0 122.0 130.0 260264 30.1 714.95 28701500507 58577678447 89398958590 37522618 58864751 0 434906098 327312972409457 327400262786259
linux 8 24 0x1300 135 112.0 116.0 122.0 131.0 260196 30.1 704.17 26314656150 57190450464 87282799648 37146856 1994359 0 462569749 327439055476707 327526343592867
linux 9 24 0x1300 135 111.0 115.0 121.0 130.0 262192 30.1 697.63 26122457498 57195954803 87290121481 37853616 2803053 0 278130213 327564784307538 327652076674902
linux 0 24 0x1100 135 126.0 131.0 137.0 146.0 232409 30.1 653.17 23433651093 51169125970 87275592742 33643149 0 0 79576 327690889687558 327778175204728
linux 1 24 0x1100 135 125.0 130.0 136.0 146.0 233268 30.1 653.26 23554780858 51171774539 87281849434 33688418 27492 0 37497 327816031693548 327903322367014
linux 2 24 0x1100 135 126.0 130.0 137.0 146.0 232293 30.1 653.21 23423249555 51172571006 87282136795 33276364 51562 0 34626 327940618533774 328027906857574
linux 3 24 0x1100 135 125.0 130.0 136.0 146.0 233145 30.1 653.23 23598918854 51170950008 87280813641 32523649 65598 0 112636 328066374092128 328153662948410
linux 4 24 0x1100 135 126.0 131.0 136.0 146.0 232494 30.1 656.17 23547527138 51174724377 87286155789 32313254 76444 0 397438272 328191468350407 328278757456590
linux 5 24 0x1100 135 125.0 130.0 136.0 146.0 233414 30.1 653.28 23342917663 51173265182 87282725292 32532451 71079 0 37903 328317104555328 328404395177378
linux 6 24 0x1100 135 126.0 131.0 137.0 147.0 230928 30.0 651.38 23325258621 51003638094 86994493509 32182068 446455 0 98948 328441775764894 328528779669646
linux 7 24 0x1100 135 127.0 132.0 138.0 148.0 230425 30.1 652.9 23313463629 51168779591 87276423070 32001939 51620 0 0 328566430920983 328653714861382
linux 8 24 0x1100 135 127.0 132.0 139.0 148.0 228970 30.1 663.19 23204930405 51175699267 87286479110 31941804 966164 0 1488769984 328691871351446 328779160757684
linux 9 24 0x1100 135 127.0 132.0 138.0 148.0 229919 30.1 658.79 23289486629 51181169117 87298333179 32141349 36271866 0 805559738 328817377392202 328904667283198
linux 0 24 0xf00 135 144.0 150.0 156.0 167.0 203743 30.1 617.31 20587527601 45157470051 87286126673 29433183 1808991 0 51802932 328942689097004 329029979867287
linux 1 24 0xf00 135 143.0 149.0 156.0 167.0 204566 30.1 615.53 20720309322 45154447927 87280617253 29514142 51852 0 66323 329067905261326 329155194107642
linux 2 24 0xf00 135 141.0 146.0 153.0 164.0 207872 30.1 624.31 21079196859 45155195910 87285416898 29865227 29348 0 1047624971 329191059409673 329278348291191
linux 3 24 0xf00 135 141.0 147.0 153.0 164.0 207581 30.1 615.15 20941888541 45153094108 87280460711 30241667 0 0 45211 329319395846256 329406685673902
linux 4 24 0xf00 135 141.0 147.0 154.0 165.0 207136 30.1 615.15 20959061564 45156453997 87286589890 30061467 0 0 72587 329443417279265 329530711176540
linux 5 24 0xf00 135 141.0 147.0 154.0 165.0 207016 30.1 615.22 21003675256 45150648834 87275624990 30072343 0 0 0 329568099212224 329655382500701
linux 6 24 0xf00 135 141.0 147.0 154.0 165.0 207022 30.1 617.17 20997607901 45153596344 87281995594 29763173 5537086 0 53292111 329697059944602 329784348239064
linux 7 24 0xf00 135 141.0 147.0 154.0 165.0 207178 30.1 618.71 20935097100 45158195004 87291102261 30137699 50081173 0 282664682 329821512860363 329908802648642
linux 8 24 0xf00 135 140.0 147.0 153.0 164.0 207786 30.1 625.09 21051628184 45156525904 87286815771 30081248 8308877 0 1121494960 329945554588252 330032845014011
linux 9 24 0xf00 135 141.0 147.0 153.0 165.0 206791 30.0 630.61 20969521243 45013856037 87002071818 29692598 36511 0 1808293782 330069874586188 330156874955009
linux 0 24 0xd00 135 163.0 170.0 178.0 190.0 179713 30.1 582.0 18176807932 39138427702 87287964693 26278186 3043637 0 404395372 330193536100708 330280824913839
linux 1 24 0xd00 135 164.0 171.0 178.0 191.0 178650 30.1 579.03 18152070840 39135216832 87280238165 25974452 38715 0 0 330317882569913 330405171748422
linux 2 24 0xd00 135 165.0 171.0 179.0 191.0 178025 30.1 579.02 18094033017 39135073208 87280026813 25753789 39208 0 35061 330442547746950 330529837028604
linux 3 24 0xd00 135 164.0 171.0 178.0 191.0 178852 30.1 583.28 18124882739 39142957394 87296510152 26115182 1946103 0 674704691 330565724721193 330653019591638
linux 4 24 0xd00 135 165.0 172.0 180.0 192.0 177911 30.1 579.02 18083989691 39132488857 87273905029 25800833 0 0 41731 330689532026044 330776814109402
linux 5 24 0xd00 135 163.0 171.0 178.0 191.0 179154 30.1 583.43 17950997864 39139542699 87288970819 26098285 4123365 0 681832282 330813834022048 330901123273326
linux 6 24 0xd00 135 164.0 171.0 179.0 191.0 178041 30.0 588.02 18021624059 39011479433 87002496929 25833206 1487845 0 1300824145 330937504940444 331024506726266
linux 7 24 0xd00 135 163.0 170.0 178.0 190.0 179464 30.1 578.81 18237089649 39135690529 87282180411 25912268 0 0 0 331060824278592 331148113911948
linux 8 24 0xd00 135 163.0 171.0 178.0 191.0 178851 30.0 577.18 18117029676 39006409428 86992423025 25395683 0 0 0 331183995568416 331270996595156
linux 9 24 0xd00 135 164.0 172.0 179.0 192.0 178702 30.1 584.27 18174103842 39137216844 87282547174 25100331 4388773 0 449542543 331312059868798 331399348477310
linux 0 28 0x1d00 135 87.0 88.0 91.0 96.0 337910 30.1 967.37 36010032898 82726380500 82729128414 43837450 28130348 0 660716396 331434195584746 331521484501604
linux 1 28 0x1d00 135 87.0 88.0 91.0 96.0 337944 30.1 963.8 35943551172 82531435952 82530394894 43883841 78097 0 20068 331562239107566 331649530658156
linux 2 28 0x1d00 135 87.0 88.0 91.0 96.0 338025 30.1 966.29 35831642534 82585938651 82586316464 43624825 16975817 0 224378655 331689250208986 331776537688082
linux 3 28 0x1d00 135 87.0 88.0 90.0 96.0 337613 30.1 968.96 35855574435 82749533892 82751513572 43365904 25324569 0 419111451 331817708262702 331904996532616
linux 4 28 0x1d00 135 87.0 88.0 91.0 96.0 337738 30.1 987.67 35832675828 82566343050 82566519266 44850796 4109996 0 2348510944 331945841540588 332033130722858
linux 5 28 0x1d00 135 87.0 88.0 91.0 96.0 337765 30.1 965.01 35806683818 82674419254 82673979346 45374702 173304 0 345680 332073664757088 332160954517394
linux 6 28 0x1d00 135 87.0 88.0 91.0 96.0 337762 30.1 965.07 35479644964 82490391449 82489851241 45689966 2820627 0 44081479 332200478692533 332287771170898
linux 7 28 0x1d00 135 87.0 88.0 91.0 96.0 337668 30.1 969.61 35929076484 82732130923 82732834614 45356355 5625594 0 528056621 332329273230825 332416558815224
linux 8 28 0x1d00 135 87.0 88.0 90.0 96.0 337185 30.1 981.91 35851372780 82772585026 82773166045 45230985 768181 0 1793701678 332457168785625 332544458124698
linux 9 28 0x1d00 135 87.0 88.0 91.0 96.0 337605 30.1 964.49 35856738946 82597425403 82596468900 44478360 79489 0 54607 332584684613360 332671974489995
linux 0 28 0x1b00 135 91.0 92.0 95.0 101.0 323646 30.1 917.81 34402337371 79480254797 85368341593 41921519 2820888 0 471628247 332712693450306 332799984001474
linux 1 28 0x1b00 135 91.0 92.0 95.0 101.0 323236 30.1 907.06 34513611033 79390680129 85271514392 41857966 102080 0 115072 332839916083434 332927204513424
linux 2 28 0x1b00 135 91.0 92.0 95.0 101.0 323904 30.1 922.57 36026032613 80145782116 86084951748 42105306 61347876 0 595338506 332967956837728 333055247897140
linux 3 28 0x1b00 135 91.0 92.0 95.0 101.0 324036 30.1 906.66 34230750798 79020704822 84874033461 42019410 0 0 27173 333096058350645 333183345245768
linux 4 28 0x1b00 135 91.0 92.0 95.0 101.0 323564 30.1 915.59 34658193111 79172065165 85039905921 41857473 27190661 0 559322884 333223774077652 333311064626742
linux 5 28 0x1b00 135 91.0 92.0 95.0 101.0 324096 30.1 907.03 34640724172 79386715919 85266934596 41862950 0 0 70847 333352142324918 333439430730162
linux 6 28 0x1b00 135 91.0 92.0 95.0 101.0 324120 30.1 915.56 34671462127 79290228671 85166080658 42041554 53018467 0 1045431324 333479405722602 333566694853352
linux 7 28 0x1b00 135 91.0 92.0 95.0 101.0 324091 30.1 906.97 34657319902 79346908704 85224345892 41479523 0 0 0 333606419828484 333693711537560
linux 8 28 0x1b00 135 91.0 92.0 96.0 101.0 322110 30.0 931.06 34481784690 79333968200 85213024611 41456528 38342205 0 1332724870 333733506429202 333820504020012
linux 9 28 0x1b00 135 91.0 92.0 95.0 101.0 323228 30.1 908.52 34359263950 79417215738 85300365796 41508191 1714828 0 292223401 333860328875436 333947617388552
linux 0 28 0x1900 135 95.0 97.0 100.0 106.0 309020 30.1 847.4 32718020040 74887446314 86866423013 41526759 0 0 163937 333987699738658 334074988836715
linux 1 28 0x1900 135 95.0 97.0 100.0 106.0 309299 30.1 857.55 33233748866 75363476826 87422187597 41674711 69176455 0 638346115 334114736858089 334202026751266
linux 2 28 0x1900 135 95.0 97.0 100.0 106.0 309537 30.1 851.61 32566791768 74972353798 86968663557 41679255 28588432 0 557902899 334242356787570 334329644669857
linux 3 28 0x1900 135 95.0 97.0 100.0 106.0 308897 30.1 859.73 32462029959 74769412808 86731168956 41523202 1864671 0 703202411 334369402818745 334456693338325
linux 4 28 0x1900 135 96.0 97.0 100.0 107.0 308535 30.1 847.55 32630482316 74814550218 86782876855 41823225 94714 0 272310 334497284275349 334584570399358
linux 5 28 0x1900 135 96.0 97.0 100.0 107.0 308522 30.1 867.66 32377324321 74769744951 86732420799 41503460 2807606 0 2094459373 334624669170740 334711959035351
linux 6 28 0x1900 135 96.0 97.0 100.0 107.0 307638 30.1 848.33 32632041892 75111489594 87126833965 41244999 443671 0 70441 334751596176820 334838884022318
linux 7 28 0x1900 135 96.0 97.0 100.0 106.0 308940 30.1 850.32 32763101205 75109116754 87125347396 41752182 2883470 0 246094116 334879210266962 334966498882642
linux 8 28 0x1900 135 96.0 97.0 100.0 107.0 308328 30.1 859.91 32656967558 75132211474 87153065161 41424896 32528894 0 1083302192 335005629918476 335092921274454
linux 9 28 0x1900 135 96.0 97.0 100.0 107.0 308082 30.1 852.03 32705831554 75055513630 87064495826 41400897 23065266 0 409807410 335133076050826 335220363293614
linux 0 28 0x1700 135 99.0 102.0 105.0 113.0 296047 30.1 792.59 30753051301 69222845838 87277213233 40161085 0 0 159268 335259417145410 335346705177096
linux 1 28 0x1700 135 99.0 102.0 106.0 113.0 295244 30.1 792.64 30707425847 69225364072 87279780168 40064838 38425 0 39469 335387144455047 335474433205301
linux 2 28 0x1700 135 100.0 103.0 106.0 114.0 293842 30.1 795.48 30679903464 69278095201 87347900008 39871203 80973858 0 218798620 335513451071257 335600740480484
linux 3 28 0x1700 135 100.0 103.0 106.0 114.0 294183 30.1 816.93 30685537841 69231131280 87288148930 39886092 4883397 0 2509899888 335639856105820 335727146179477
linux 4 28 0x1700 135 100.0 103.0 106.0 114.0 294502 30.1 793.97 30651111845 69228628232 87284814278 39933821 0 0 294765628 335766780170199 335854070246637
linux 5 28 0x1700 135 100.0 103.0 106.0 114.0 293528 30.1 792.02 30517458884 69221384977 87275310050 39913641 89320 0 335994 335892674991132 335979960682298
linux 6 28 0x1700 135 100.0 103.0 106.0 114.0 295070 30.1 792.37 30742121307 69224763295 87279077846 40106873 0 0 28072 336019926698552 336107215797412
linux 7 28 0x1700 135 99.0 103.0 106.0 113.0 295117 30.1 800.02 30701493980 69230498064 87288246515 40143592 6936133 0 592062550 336146038533872 336233328705915
linux 8 28 0x1700 135 99.0 103.0 106.0 114.0 294565 30.0 789.83 30593461856 68996555792 86991753966 40090784 0 0 609957 336272930976360 336359931788413
linux 9 28 0x1700 135 99.0 103.0 106.0 113.0 294832 30.1 792.5 30656052449 69224682579 87278911270 40080895 39121 0 34974 336398819849524 336486108361012
linux 0 28 0x1500 135 102.0 105.0 110.0 118.0 286080 30.1 755.86 28891539433 63212721806 87289195946 39456490 4065539 0 2118564492 336525189980572 336612481668584
linux 1 28 0x1500 135 102.0 105.0 110.0 118.0 286347 30.1 746.12 28953460039 63210549189 87286319407 39666828 56578391 0 377730510 336651601626345 336738888209463
linux 2 28 0x1500 135 102.0 105.0 110.0 118.0 286304 30.1 742.75 28952505338 63205701380 87277976571 39087538 0 0 0 336778542418215 336865830297530
linux 3 28 0x1500 135 102.0 105.0 110.0 119.0 286048 30.1 765.96 28862124452 63214403635 87285524604 39258894 2860792 0 954900719 336905103665469 336992392472816
linux 4 28 0x1500 135 102.0 105.0 110.0 118.0 286677 30.1 749.14 28997921991 63211744598 87287432572 39299707 32944 0 579688192 337031088433411 337118377849767
linux 5 28 0x1500 135 102.0 105.0 110.0 118.0 287020 30.1 742.81 28996178252 63207986080 87280771997 39195775 159442 0 87493 337159955381582 337247245585289
linux 6 28 0x1500 135 102.0 105.0 110.0 118.0 286713 30.1 754.56 28921971583 63211256879 87286211527 39223398 171506 0 1180530028 337286258872288 337373549312229
linux 7 28 0x1500 135 102.0 105.0 110.0 118.0 286263 30.1 742.69 28928750543 63205083951 87275096320 39402944 0 0 0 337413401227764 337500686307181
linux 8 28 0x1500 135 102.0 105.0 110.0 118.0 286049 30.1 742.69 28926168226 63207455125 87280510504 39348469 0 0 226983 337538909400935 337626198794570
linux 9 28 0x1500 135 102.0 106.0 110.0 119.0 285729 30.1 757.32 28866997272 63211800103 87287929023 39088258 57163089 0 516601650 337665360928999 337752651065555
linux 0 28 0x1300 135 113.0 116.0 122.0 130.0 259936 30.1 698.75 26294310975 57194574524 87289115848 37475675 55851999 0 476725374 337791826946999 337879114722486
linux 1 28 0x1300 135 113.0 116.0 122.0 130.0 259590 30.1 694.72 26246549588 57188477450 87278956452 37179753 0 0 184208 337917271959805 338004560330389
linux 2 28 0x1300 135 112.0 116.0 122.0 130.0 260429 30.1 695.08 26192273932 57191505387 87281656439 37423251 21431 0 100862 338043294037388 338130583529605
linux 3 28 0x1300 135 113.0 117.0 123.0 131.0 258495 30.1 695.1 26016403887 57190944401 87283062127 37408779 0 0 78764 338168536368809 338255829113119
linux 4 28 0x1300 135 112.0 116.0 122.0 130.0 260489 30.1 695.4 26240677441 57185455543 87273923502 37552732 79373 0 86710 338293785430983 338381069264267
linux 5 28 0x1300 135 112.0 116.0 121.0 130.0 260600 30.1 695.37 26271354594 57188422294 87278841206 37527855 0 0 0 338419371577383 338506660022009
linux 6 28 0x1300 135 113.0 116.0 122.0 130.0 259506 30.1 704.7 26185828813 57190976863 87283814532 37379378 6873609 0 454001090 338545065978629 338632355457481
linux 7 28 0x1300 135 112.0 116.0 122.0 130.0 260243 30.1 700.39 26280129592 57194524953 87289297736 37592770 3515641 0 694426054 338670612719097 338757902803275
linux 8 28 0x1300 135 113.0 116.0 122.0 130.0 259718 30.1 700.08 26250503320 57196227441 87291347920 37503756 17945983 0 542137745 338795518638811 338882809132097
linux 9 28 0x1300 135 113.0 117.0 122.0 131.0 259008 30.1 695.56 26201588708 57190329207 87282683851 37418502 91756 0 133168 338921506011139 339008797177637

linux 0 28 0x1100 135 125.0 130.0 136.0 146.0 233806 30.1 655.68 23673045179 51172712278 87281749384 33567448 2840608 0 283008332 339047321127264 339134605464950
linux 1 28 0x1100 135 126.0 131.0 136.0 146.0 232762 30.1 658.08 23462539633 51175491388 87288096730 33802052 4298061 0 795600384 339171818941326 339259109088406
linux 2 28 0x1100 135 125.0 130.0 136.0 146.0 233586 30.1 653.42 23453333488 51171894133 87280814424 33853840 0 0 120553 339296411779444 339383702242563
linux 3 28 0x1100 135 125.0 130.0 136.0 146.0 232767 30.1 653.38 23475798823 51169838684 87277678886 33827053 44254 0 69397 339421271216672 339508559451930
linux 4 28 0x1100 135 126.0 131.0 136.0 146.0 232664 30.1 658.9 23554864148 51173108286 87284030640 33757608 2803604 0 584726478 339549639733428 339636928475276
linux 5 28 0x1100 135 124.0 129.0 135.0 145.0 235359 30.1 672.48 23858103193 51201788631 87330991703 34054108 24318240 0 437151655 339673179563175 339760468755637
linux 6 28 0x1100 135 125.0 129.0 135.0 145.0 234875 30.1 664.0 23663197268 51174833474 87287448957 34229168 2830400 0 590187004 339798148721038 339885439234325
linux 7 28 0x1100 135 125.0 129.0 135.0 145.0 234768 30.1 654.63 23738587545 51194155005 87319224547 33828729 1339887 0 114609914 339926714358356 340014005754237
linux 8 28 0x1100 135 125.0 129.0 136.0 145.0 233814 30.1 657.75 23643397550 51178861416 87293155258 33918327 72655556 0 487992570 340051786962068 340139071697722
linux 9 28 0x1100 135 126.0 131.0 136.0 146.0 232847 30.1 653.21 23563567688 51171228683 87278499818 33449227 0 0 0 340177291321686 340264581093800

linux 0 28 0xf00 135 143.0 149.0 156.0 167.0 204682 30.1 614.59 20759622849 45152322795 87278432132 29549890 38338 0 95091 340302148132780 340389437899026
linux 1 28 0xf00 135 142.0 148.0 155.0 166.0 204621 30.0 613.31 20687652602 45005410325 86994413962 29840932 2785682 0 59315179 340425507717037 340512508855504
linux 2 28 0xf00 135 142.0 148.0 155.0 166.0 205685 30.1 619.86 20855318292 45162770678 87299099678 29800773 55795014 0 612248783 340548795549995 340636084260734
linux 3 28 0xf00 135 143.0 148.0 155.0 166.0 205005 30.1 614.93 20800493661 45153254214 87280405785 29611814 37584 0 0 340673176608018 340760465393649
linux 4 28 0xf00 135 142.0 148.0 155.0 166.0 206261 30.1 617.73 20659665905 45156851347 87287868877 29979459 35989 0 450903165 340797119355573 340884409453366
linux 5 28 0xf00 135 142.0 148.0 155.0 166.0 206295 30.1 614.97 20892195180 45155168591 87284809290 29898708 0 0 0 340925363123724 341012657145776
linux 6 28 0xf00 135 142.0 148.0 155.0 166.0 205650 30.1 615.09 20880792035 45150857742 87274904224 29907905 0 0 0 341048806786021 341136090153907
linux 7 28 0xf00 135 143.0 148.0 155.0 166.0 205057 30.1 618.06 20842217147 45175108934 87319318826 29674772 21432247 0 362058098 341173223072061 341260511585693
linux 8 28 0xf00 135 143.0 148.0 155.0 166.0 205171 30.1 615.94 20751130662 45154173510 87282973358 29811661 0 0 74037 341297847256999 341385136920592
linux 9 28 0xf00 135 142.0 148.0 154.0 166.0 206293 30.1 615.05 20883971095 45154587988 87284075010 29981217 0 0 0 341422590992363 341509881085639
linux 0 28 0xd00 135 164.0 171.0 179.0 191.0 178410 30.1 578.88 18127537939 39134360155 87277637474 25722356 0 0 36018 341552261370454 341639548999024
linux 1 28 0xd00 135 164.0 171.0 179.0 192.0 178222 30.1 578.9 18061351514 39135277145 87276544377 25932402 0 0 0 341674292897179 341761582332310
linux 2 28 0xd00 135 165.0 171.0 179.0 191.0 177982 30.1 578.92 18087544676 39134958207 87276220998 25880858 44196 0 0 341798071001814 341885360050877
linux 3 28 0xd00 135 165.0 172.0 179.0 192.0 177764 30.1 578.79 17980767860 39135365691 87282187661 26028659 0 0 0 341921732266100 342009022666742
linux 4 28 0xd00 135 165.0 173.0 179.0 193.0 177197 30.0 576.95 17998091482 39008439478 86996976837 25811961 43442 0 0 342045832152480 342132836955692
linux 5 28 0xd00 135 165.0 173.0 180.0 192.0 177097 30.1 583.15 18001425412 39133125852 87276511114 25730449 2757552 0 474774515 342168957653998 342256240161656
linux 6 28 0xd00 135 165.0 172.0 180.0 192.0 177571 30.1 599.39 19702514839 40129306791 89456615288 25317269 87738978 0 591064254 342297276075024 342384565627928
linux 7 28 0xd00 135 165.0 172.0 180.0 192.0 177737 30.1 597.52 19796970054 40145354217 89528237313 24930189 73841250 0 461767348 342422147603533 342509436983964
linux 8 28 0xd00 135 164.0 171.0 178.0 192.0 178649 30.1 590.38 17894260914 39137780099 87288121032 25150321 1019814 0 1569639558 342547891031015 342635181793336
linux 9 28 0xd00 135 165.0 173.0 179.0 193.0 177800 30.1 579.21 18051088479 39134679703 87279446755 24958956 0 0 0 342671326861238 342758615169075
linux 0 32 0x1d00 135 91.0 92.0 95.0 100.0 322619 30.1 962.39 34276568127 79329364235 79332680256 41736481 22654423 0 490349806 342793955772378 342881244425118
linux 1 32 0x1d00 135 92.0 93.0 95.0 100.0 322161 30.1 957.76 34237470255 79408724271 79407713377 41445321 0 0 0 342920230298554 343007519651638
linux 2 32 0x1d00 135 91.0 92.0 95.0 99.0 323238 30.1 961.84 34322477870 78903376721 78903647876 41459925 3840963 0 586020197 343047789472378 343135081447596
linux 3 32 0x1d00 135 91.0 92.0 95.0 100.0 322400 30.1 959.5 34219894680 78834857790 78835651373 41173918 4312764 0 274436338 343175009123898 343262294341754
linux 4 32 0x1d00 135 91.0 92.0 95.0 100.0 322530 30.1 978.06 34213895463 78860562662 78860618981 41425389 4341329 0 1967424699 343301971114026 343389259861776
linux 5 32 0x1d00 135 91.0 92.0 95.0 100.0 322686 30.1 957.98 34208816914 78838785151 78837858795 42757129 58638 0 61567 343429202526963 343516492076792
linux 6 32 0x1d00 135 91.0 92.0 95.0 100.0 322708 30.1 958.24 34188888676 78854862917 78854050481 43265543 0 0 161675 343555822320022 343643112194876
linux 7 32 0x1d00 135 91.0 92.0 95.0 100.0 322708 30.1 965.4 33959691452 78891892658 78894340732 43651125 20482352 0 268125184 343683004387127 343770294263320
linux 8 32 0x1d00 135 92.0 92.0 95.0 100.0 321820 30.1 963.65 34308032670 79402806787 79406779432 43290956 78668561 0 220336519 343810439069520 343897724911590
linux 9 32 0x1d00 135 91.0 92.0 95.0 100.0 322598 30.1 968.94 34270424907 79434466055 79436764765 43360453 23198550 0 1010393495 343938264808762 344025554254370
linux 0 32 0x1b00 135 96.0 97.0 100.0 105.0 308195 30.1 902.74 32770909692 76240507187 81887956241 41687693 27434 0 36279 344065632810736 344152923033521
linux 1 32 0x1b00 135 96.0 97.0 100.0 105.0 308162 30.1 915.86 32762177264 76157496824 81801742779 41761893 30842051 0 1948022829 344192704871945 344279992900954
linux 2 32 0x1b00 135 96.0 97.0 100.0 104.0 308226 30.1 905.94 32818349485 76241613724 81893417057 41615532 65117760 0 332736227 344320214653489 344407503454026
