sys i itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
linux 4 1 0x1900 135 199984.1 30.01 2859.31 321484785852 446734442417 518504841758 524760357 2910745196 0 1498934796098 45.4 46.1 51.6 59.9 63.8 71.6 96622585133977 96709601190345
linux 0 1 0x1700 135 200059.5 30.01 2633.11 315144854506 436812949383 551131309245 496022096 2540455593 0 1654932685077 46.0 47.0 53.2 62.6 65.8 74.4 116328571610440 116415586836576
linux 1 1 0x1700 135 199912.3 30.01 2658.54 316001962971 438152802178 552777846740 506265787 2532253726 0 1660986494614 46.2 47.4 53.6 63.0 65.9 75.1 116711896212812 116798912538524
linux 2 1 0x1700 135 199905.5 30.01 2658.43 325478472937 439086311701 553994041722 494914931 2789094053 0 1667842743257 46.8 48.6 54.0 63.8 66.9 76.3 117098618585178 117185634173115
linux 3 1 0x1700 135 200023.7 30.01 2644.78 314924913478 437027754770 551369154166 505438588 2702880243 0 1660966001416 46.0 47.0 53.2 62.5 65.8 75.0 117485164873715 117572180046128
linux 4 1 0x1700 135 200006.3 30.01 2622.17 356973337893 454225692214 573081501349 513844831 3413036506 0 1639166767594 46.0 47.0 53.2 62.5 65.8 74.9 117873195136500 117960210552168
linux 0 1 0x1900 55 200016.6 30.01 2877.61 297753822281 436384515265 506533807087 505915916 3059940394 0 1539534179123 45.6 46.4 52.2 60.2 64.3 71.9 98828671537676 98915687522041
linux 1 1 0x1900 55 199865.1 30.01 2870.64 331368606836 448019227733 520045163244 505415626 2617756543 0 1522990095940 45.4 46.0 51.6 59.9 63.8 71.8 99195344438855 99282359479817
linux 2 1 0x1900 55 200119.2 30.01 2914.92 298170700696 436705719188 506930069931 508947004 3181294055 0 1527175764975 45.6 46.4 52.2 60.2 64.3 72.2 99563414752777 99650430088712
linux 3 1 0x1900 55 200066.7 30.01 2909.27 383475477886 477642952451 554494612723 584756052 4352542749 0 1480789715947 45.6 46.2 51.9 60.1 64.0 71.7 99932025204831 100019040743808
linux 4 1 0x1900 55 199901.6 30.01 2863.5 384390685619 477622686013 554423403310 583535146 3968683669 0 1495699213260 45.8 46.6 52.5 60.5 64.5 71.9 100300620764885 100387636212566
linux 0 1 0x1700 55 199904.7 30.01 2614.3 311989314137 433890481500 547318823085 489725083 2593163093 0 1662303619659 46.1 47.2 53.4 62.7 65.8 74.5 120186586630007 120273602342331
linux 1 1 0x1700 55 199987.7 30.01 2622.76 330852760877 442642377992 558521502785 499750368 2873982592 0 1650177604754 46.3 47.6 53.6 63.2 66.1 75.7 120573158794052 120660174236857
linux 2 1 0x1700 55 200000.5 30.01 2671.44 298055969474 429556684909 542025555687 496197456 2768068241 0 1675174906318 45.9 46.9 53.1 62.4 65.7 74.3 120956518029473 121043533813694
linux 3 1 0x1700 55 199952.3 30.01 2645.93 313400030653 434843627711 548610677762 496633426 2896724392 0 1666485958885 46.0 47.1 53.3 62.6 65.8 75.2 121343925954139 121430940573190
linux 4 1 0x1700 55 200111.7 30.01 2642.67 318711620150 439706007818 554747065350 511365573 2905329765 0 1665458503559 46.0 47.0 53.3 62.6 65.8 75.5 121730413712872 121817429429251
linux 0 1 0x1900 95 199936.0 30.01 2851.96 333662812752 450026151684 522412927201 508207792 2382699276 0 1513142199148 45.6 46.4 52.3 60.2 64.3 71.8 96990046765484 97077062071535
linux 1 1 0x1900 95 199989.9 30.01 2849.02 298560072553 435244535995 505201287595 502478395 2668347246 0 1521269878406 45.6 46.4 52.1 60.1 64.1 71.7 97357280146086 97444295178128
linux 2 1 0x1900 95 199874.0 30.01 2859.53 314389654437 442367231705 513472164416 505906403 3150806036 0 1523301051282 45.7 46.4 52.2 60.2 64.4 71.8 97725332419289 97812347876976
linux 3 1 0x1900 95 199880.0 30.01 2842.76 314193594587 443791341713 515070485931 515897106 3004654794 0 1509729497505 45.6 46.3 52.1 60.1 64.3 72.1 98093064267068 98180078831247
linux 4 1 0x1900 95 200027.4 30.01 2860.1 348243533242 456496489620 529909799039 515512486 3002509867 0 1496658671271 45.9 46.9 52.9 61.2 64.8 72.4 98460217854896 98547232610526
linux 0 1 0x1700 95 199974.7 30.01 2644.95 395468126812 475701646966 600136099511 567505863 3923628341 0 1610492320086 46.7 48.4 54.0 63.7 66.6 76.0 118259839395951 118346855000893
linux 1 1 0x1700 95 199972.6 30.01 2637.49 387150161467 474731519871 598920603835 589750972 3651258717 0 1587058987884 46.2 47.4 53.5 62.9 66.0 75.1 118642757332823 118729772364454
linux 2 1 0x1700 95 200136.0 30.01 2646.26 399472596714 477973726523 602922717515 582008140 3820301080 0 1608066113415 46.2 47.3 53.5 62.8 66.0 75.0 119027610285110 119114626203124
linux 3 1 0x1700 95 200130.6 30.01 2618.13 417598105139 484900216528 611732602111 581768830 3875107107 0 1585436192341 46.0 47.1 53.3 62.5 65.7 74.5 119414722130419 119501737202029
linux 4 1 0x1700 95 200091.9 30.01 2610.08 382039316191 470761603385 593930912642 576297564 3538092336 0 1608103541830 46.1 47.1 53.3 62.7 65.9 75.2 119800522269636 119887537395828
linux 0 1 0x1900 135 400053.6 30.01 3334.58 562504691649 776714906703 901507331619 977692141 4026019424 0 2274015725788 46.0 47.3 55.6 68.7 74.7 93.5 100671025330908 100758040760885
linux 1 1 0x1900 135 400039.7 30.01 3383.04 671643578283 821138973948 952963670931 1019792834 4330462729 0 2223512970363 45.7 47.0 55.2 68.1 73.8 90.4 101152608439151 101239624198588
linux 2 1 0x1900 135 400159.5 30.01 3404.18 617852699886 799029415210 927246658648 980123619 4482223528 0 2263901561465 46.6 48.4 56.3 69.7 75.6 92.8 101635660627788 101722676303130
linux 3 1 0x1900 135 399655.8 30.01 3328.38 676911942167 822648534114 954636703986 1013812271 4861962520 0 2227603335799 46.1 47.6 55.8 68.9 74.8 92.7 102117771433625 102204787289963
linux 4 1 0x1900 135 400001.4 30.01 3343.42 684595934373 832575526612 966118461735 1086032015 5144763328 0 2240815020688 45.9 47.3 55.6 68.9 74.6 91.7 102597625145750 102684640869933
linux 0 1 0x1700 135 399992.1 30.01 3101.94 478837820066 724122785601 913493741945 938045095 3128060698 0 2549798122133 47.0 49.2 57.6 72.8 79.4 101.5 122118584152737 122205599653199
linux 1 1 0x1700 135 399862.4 30.01 3147.09 522553602750 743251588550 937618573173 949581254 2679359532 0 18446623820986873767 47.0 49.2 57.5 72.5 79.2 101.5 122629891145637 122716906317127
linux 2 1 0x1700 135 399909.4 30.01 3163.15 471437233427 720530090816 908964977187 942524995 3258290041 0 18446623306780004037 46.7 48.8 57.5 72.7 79.3 100.5 123136485419436 123223500910979
linux 3 1 0x1700 135 399760.6 30.01 3149.94 508694637261 734558457159 926564832688 932419497 3343683412 0 2538082961625 47.2 49.6 57.7 72.8 79.3 101.5 123648375091946 123735391314829
linux 4 1 0x1700 135 399943.3 30.01 3067.87 475151066515 720167010822 908574299511 916641659 2971755367 0 2549826327562 48.7 50.5 58.4 73.7 79.6 100.1 124160679814788 124247695999524
linux 0 1 0x1900 55 399915.5 30.01 3360.3 444724669801 714229201864 829963168284 868087105 2881711324 0 2338341579627 46.0 47.4 55.6 69.0 75.1 93.4 105486349305433 105573364439016
linux 1 1 0x1900 55 400111.9 30.01 3311.07 541463035955 757612003445 880163650996 908139413 3563501382 0 2322730445961 46.4 48.0 56.2 69.7 75.8 95.6 105967230350639 106054245576294
linux 2 1 0x1900 55 400035.5 30.01 3398.76 505215516557 741944097309 861973484835 909618363 3496009334 0 2353950285152 46.1 47.5 55.8 69.0 75.0 92.1 106451402298295 106538417862317
linux 3 1 0x1900 55 399978.0 30.01 3344.47 516633704667 751997451388 873689147420 968117856 3181968682 0 2315342760718 46.2 47.7 56.1 69.6 75.6 93.2 106933011689360 107020027104675
linux 4 1 0x1900 55 399928.5 30.01 3316.85 481524126031 735521402933 854866962712 940082967 2896657344 0 2324350832909 45.8 47.1 55.4 68.9 74.9 93.0 107415519048266 107502534415018
linux 0 1 0x1700 55 399750.0 30.01 3155.23 651404988824 807748080104 1018827170803 1057496148 4111886713 0 2419559160471 47.5 49.9 58.0 73.7 80.0 102.7 127217317938905 127304333500090
linux 1 1 0x1700 55 400158.6 30.01 3123.52 681566699194 825499518671 1041339474663 1172172052 4669400722 0 2432901682746 48.2 50.4 58.6 74.1 79.8 98.3 127724553186311 127811568681655
linux 2 1 0x1700 55 399958.4 30.01 3128.02 614662586332 791638387884 998673403883 1032729576 4698027318 0 2472556125044 47.2 49.6 57.8 72.8 79.5 102.6 128243434245656 128330449234055
linux 3 1 0x1700 55 399942.4 30.01 3093.57 683910492346 817620422118 1031274208719 1041227709 4643105929 0 2441744423849 47.0 49.1 57.4 72.4 78.8 100.0 128756255486242 128843270927134
linux 4 1 0x1700 55 400090.5 30.01 3134.75 685082025249 824131081599 1039575511644 1107172070 4540755388 0 2414219181729 47.5 49.9 58.0 73.4 79.7 101.5 129267513193475 129354528852285
linux 0 1 0x1900 95 400002.8 30.01 3370.06 704997982549 837909892971 972462110409 1049103145 4738815586 0 2233537535677 46.3 47.9 56.1 69.4 75.2 91.1 103080548281779 103167564013345
linux 1 1 0x1900 95 400099.7 30.01 3317.18 658395421175 823588727779 955737229626 1083929112 4375807622 0 2253383317493 46.2 47.8 56.1 69.7 75.7 93.6 103561289694574 103648305077194
linux 2 1 0x1900 95 400027.7 30.01 3317.43 674681031902 821134312432 952951525528 1006910988 4134197892 0 2223153660740 45.9 47.2 55.4 68.3 74.0 91.6 104043312473802 104130328381315
linux 3 1 0x1900 95 400025.2 30.01 3394.68 450087456078 717951752855 833233636324 861523583 3593778339 0 2348110376773 46.2 47.6 55.9 69.4 75.6 95.0 104525095894689 104612111152988
linux 4 1 0x1900 95 400068.1 30.0 3378.17 494076919003 740180538072 858996530638 920581739 3415852058 0 2331696289802 46.3 48.0 56.2 69.5 75.4 91.5 105007069721179 105094083808469
linux 0 1 0x1700 95 399572.0 30.01 3063.39 673340368965 813353723328 1025927333284 1012683145 5246456091 0 2426373133088 46.8 48.8 57.3 72.5 79.1 102.2 124670794550942 124757810285209
linux 1 1 0x1700 95 399951.2 30.01 3085.59 649306729556 805639300396 1016348550054 1045266951 4528072528 0 2437656697094 47.4 49.9 58.0 73.0 79.6 101.8 125178592235814 125265607273745
linux 2 1 0x1700 95 399911.6 30.01 3155.2 649810904778 806698121541 1017557399771 1069837569 3909378060 0 2438725845952 47.0 49.3 57.7 72.6 79.0 98.3 125688049313389 125775064296777
linux 3 1 0x1700 95 399785.9 30.01 3118.71 651215003780 804249456694 1014406191331 1045928066 4145261537 0 2455099988903 47.4 49.8 57.8 72.7 79.2 99.5 126198363462926 126285379011227
linux 4 1 0x1700 95 399915.9 30.01 3092.41 646718649715 804174845140 1014325686577 1037882813 3865839954 0 2445146095545 47.0 49.3 57.6 73.1 79.6 103.4 126707993747860 126795008733910
linux 0 1 0x1900 135 599553.1 30.01 3798.64 675055312801 1025006300345 1189436817923 1972711502 2529380232 0 2886502670099 48.8 51.2 63.1 87.6 102.5 148.4 107893377481040 107980393974654
linux 1 1 0x1900 135 600139.2 30.01 3837.4 672379223007 1023574078407 1187971780031 1942373578 3593238736 0 2887435255434 49.0 51.3 63.1 88.3 103.7 149.1 108456773686867 108543788743556
linux 2 1 0x1900 135 600084.7 30.01 3764.46 677126308469 1026813737370 1191440793961 1954864116 3045219733 0 2886886627141 49.1 51.3 63.3 87.8 102.5 150.0 109019066867942 109106082318107
linux 3 1 0x1900 135 599712.6 30.01 3768.82 586011483310 983156029116 1140823671439 1924375859 2879974369 0 2915817096857 49.6 51.5 63.3 87.9 102.8 152.5 109583039223148 109670054834689
linux 4 1 0x1900 135 600050.0 30.01 3750.17 829276776564 1095058024212 1270669570523 2040608491 4369958467 0 2779501041442 49.6 51.6 63.4 87.7 102.4 150.5 110142308039387 110229323848003
linux 0 1 0x1700 135 599952.7 30.01 3491.8 832048129268 1074185337662 1354903416862 2059736444 4372936767 0 3060973322844 50.5 52.9 66.4 99.9 118.9 192.3 129778810991889 129865825970524
linux 1 1 0x1700 135 599805.5 30.01 3543.51 664331635363 992071654720 1251344561166 1953017959 3476285361 0 3136160372683 50.8 53.4 67.1 99.8 118.6 188.7 130377094794361 130464110156010
linux 2 1 0x1700 135 599877.9 30.01 3500.44 634340912302 980672522331 1236971816791 1954700755 3171234593 0 3166142035646 51.1 53.6 67.5 100.6 119.6 195.1 130975639696869 131062655384388
linux 3 1 0x1700 135 599575.5 30.01 3656.26 625329789844 976659118338 1231959107225 1956796786 3404907371 0 3160206860875 51.3 54.1 68.0 102.2 122.1 202.5 131576384121618 131663399744377
linux 4 1 0x1700 135 599742.5 30.01 3495.19 640986047623 982582520933 1239237650794 1948166196 3419088574 0 3161621930433 50.6 53.0 66.7 99.5 117.3 195.9 132172569154618 132259584668397
linux 0 1 0x1900 55 599880.7 30.01 3540.28 867351872752 1084219726812 1356873589630 2071342998 4713101170 0 2777864386451 50.9 53.5 68.0 104.3 125.4 210.5 113513318533593 113600334428457
linux 1 1 0x1900 55 599679.1 30.01 3518.06 833813054439 1072587733607 1344985959104 2077404379 4160797823 0 2831737605802 50.6 53.1 67.7 105.1 127.5 232.3 114078349138082 114165365170651
linux 2 1 0x1900 55 599669.0 30.01 3521.44 828970482593 1069476149757 1340324399489 2066157537 4017199741 0 2797588010291 51.2 54.0 68.5 104.9 126.9 215.6 114642063471875 114729079155278
linux 3 1 0x1900 55 600012.0 30.01 3538.63 800169592888 1056876438861 1326020506276 2032075971 4635472201 0 2837141381905 50.8 53.2 67.8 105.0 127.4 218.5 115204890329857 115291906549381
linux 4 1 0x1900 55 599740.1 30.01 3419.14 606920878842 969071341513 1226067128476 1959832439 3214730243 0 2914340348330 50.9 53.7 68.2 104.9 127.9 233.7 115767181084149 115854196843236
linux 0 1 0x1700 55 599856.5 30.01 3487.63 609917753243 970853155679 1234129250943 1945552294 3120296528 0 3174858812726 51.7 54.8 69.0 103.8 125.2 205.3 135765290891075 135852306934032
linux 1 1 0x1700 55 599747.3 30.01 3509.62 745939184622 1031047357232 1309619190586 2016896791 3826880542 0 3088029730345 50.6 53.0 67.1 102.6 123.1 206.0 136361626037397 136448641798031
linux 2 1 0x1700 55 599970.2 30.01 3436.55 835799079559 1074906641736 1365651666562 2068185001 4558195089 0 3062308732099 50.8 53.3 67.5 102.7 123.9 205.9 136958947641822 137045963748046
linux 3 1 0x1700 55 599966.8 30.01 3528.44 841126068657 1078705070123 1370350904978 2095372301 4293419724 0 3056029708736 50.9 53.5 67.6 103.5 124.3 204.4 137556533201071 137643548862428
linux 4 1 0x1700 55 599665.3 30.01 3510.24 824144055855 1068287691023 1357694217304 2060828370 4267377376 0 3037152833392 50.9 53.4 67.7 102.7 123.7 203.6 138155020840125 138242036884072
linux 0 1 0x1900 95 599763.8 30.01 3849.78 848301779625 1110493399707 1288799193413 2078360272 4968641282 0 2776662201166 50.0 51.9 63.7 88.6 103.5 152.1 110703841129633 110790856347423
linux 1 1 0x1900 95 599689.6 30.01 3788.29 838528573362 1104757751174 1281901406852 2090555269 4207451979 0 2791556342428 49.8 51.6 63.7 88.5 103.1 150.7 111265053400722 111352068944952
linux 2 1 0x1900 95 599922.6 30.01 3838.33 843741928391 1109509796951 1287582254668 2084302029 4430133699 0 2766511895970 48.7 51.1 63.0 88.2 103.1 152.7 111827463020017 111914478669448
linux 3 1 0x1900 95 600141.6 30.01 3741.55 838381252937 1105636634341 1282937345345 2091964056 4058746649 0 2804669423344 49.6 51.6 63.5 89.2 103.8 153.2 112387673372284 112474689458042
linux 4 1 0x1900 95 599862.4 30.01 3729.6 797953613296 1085378244732 1259420151552 2040828351 4436044769 0 2832117018573 48.8 51.2 62.9 87.4 101.8 151.5 112951019848226 113038034990717
linux 0 1 0x1700 95 599784.7 30.01 3520.62 625557373396 976834712516 1232014997446 1933686688 2692219495 0 3164776314460 50.7 53.2 67.2 101.6 121.2 190.5 132771984443101 132859000457225
linux 1 1 0x1700 95 599979.8 30.01 3536.1 687193853151 1005007023414 1267653933516 1960703811 3032994957 0 3125256485232 50.7 53.1 66.7 100.2 119.8 190.8 133370411023270 133457426372924
linux 2 1 0x1700 95 600030.9 30.01 3554.88 700761116559 1007906633796 1271232747507 1981984207 3559122817 0 3122176160796 50.6 53.0 66.7 100.6 119.1 191.6 133969005288319 134056020742809
linux 3 1 0x1700 95 599943.6 30.01 3466.5 645965044006 989504911162 1248039783951 1969253032 3619890606 0 3180728787957 50.7 53.1 67.1 101.6 122.2 199.6 134564912036108 134651927447438
linux 4 1 0x1700 95 600042.8 30.01 3469.28 664521530618 992616746565 1252004544761 1947656856 2905454871 0 3151497152574 51.3 54.1 67.9 102.1 120.9 187.1 135165269778173 135252286017369
linux 0 50 0x1d00 135 200059.3 30.01 3218.57 240382734421 388933033086 397202988678 479513079 2677036226 0 859969732938 45.6 47.3 65.9 90.5 95.1 105.5 64839851591002 64926867439859
linux 1 50 0x1d00 135 200050.0 30.01 3237.35 299695745211 416267736698 423669960681 534979306 3478693144 0 824786437821 46.2 47.9 66.4 91.2 95.5 105.6 65112526632374 65199541532680
linux 2 50 0x1d00 135 200109.8 30.01 3238.34 256887271764 397357128068 403594209126 504035110 2601822377 0 843319691788 45.7 47.4 65.6 90.6 95.1 105.2 65386073717054 65473088319906
linux 3 50 0x1d00 135 199965.7 30.01 3382.02 295209793224 412452036310 419868551187 506662109 3036942611 0 836247000659 46.2 47.9 66.3 91.3 95.5 105.7 65659963409515 65746978589737
linux 4 50 0x1d00 135 199915.9 30.01 3231.33 296662174249 412926013624 418981571745 508660085 3349119230 0 829167728821 45.8 47.4 65.7 90.3 94.8 104.5 65933951444166 66020966058162
linux 0 50 0x1d00 135 399956.8 30.01 3685.02 387889685168 638287454662 638716291213 835614774 3368407623 0 992537666968 48.1 51.6 72.7 93.6 97.0 106.0 68945417627024 69032432979111
linux 1 50 0x1d00 135 399909.9 30.01 3691.89 439943791936 660017555620 660479217006 854929851 4043827918 0 973205638451 47.8 51.3 72.4 93.1 96.6 105.7 69239191525802 69326207049949
linux 2 50 0x1d00 135 400069.4 30.01 3708.83 454824297569 667213732189 667657734471 862457155 3490014309 0 961911525057 48.3 51.8 73.1 93.7 97.0 106.1 69533678839654 69620694033613
linux 3 50 0x1d00 135 399871.1 30.01 3677.74 389648202983 637237412415 637746988311 827385050 3352136013 0 974989346033 47.7 51.2 72.3 93.2 96.7 105.7 69827699800187 69914715016896
linux 4 50 0x1d00 135 399935.0 30.01 3681.32 433491275405 653754250928 654201417617 818282480 3304400911 0 996466328172 47.6 51.1 72.4 93.0 96.5 105.8 70122130475272 70209145270750
linux 0 50 0x1d00 135 599913.7 30.01 4103.65 554477716768 883975633434 884290323910 1371774087 3827853028 0 1018864303911 51.1 55.2 76.4 96.9 103.5 115.9 73364598604462 73451614107555
linux 1 50 0x1d00 135 599918.7 30.01 4157.59 495861438309 873199853626 873483428293 1498810726 3031816455 0 1036597289364 51.8 55.9 77.2 98.5 104.6 117.0 73665454591741 73752469644566
linux 2 50 0x1d00 135 599910.4 30.01 4114.82 558100652523 901427500443 901773000648 1551497483 3717768129 0 1020091210246 52.0 56.1 77.8 99.3 104.9 116.8 73964683933960 74051699111060
linux 3 50 0x1d00 135 599684.3 30.01 4092.13 478790123111 872961499571 873247693818 1587519217 2979601694 0 1033577221476 51.9 55.9 77.6 99.0 104.8 117.4 74264864596430 74351880109816
linux 4 50 0x1d00 135 599998.9 30.01 4093.17 496838657843 867467253031 867727589435 1453823499 2857872280 0 1030103138056 51.7 55.8 77.2 97.9 104.1 116.7 74563156978727 74650171541066
linux 0 50 0x1b00 135 199985.4 30.01 3174.51 235520181025 385055385915 418634816164 498354725 2616941208 0 927196038046 46.2 48.0 66.6 91.4 95.5 105.1 113935378984491 114022394383304
linux 1 50 0x1b00 135 199987.9 30.01 2984.74 313016780639 419074133993 454203121951 534858312 3919809563 0 895584261767 46.1 47.8 66.1 90.9 95.2 104.7 114220306280060 114307320974065
linux 2 50 0x1b00 135 200016.1 30.01 2990.81 236043000191 386017671703 419545421674 492725856 2698631801 0 955945332031 46.2 48.0 66.7 91.2 95.5 105.2 114505137486979 114592151999331
linux 3 50 0x1b00 135 199975.8 30.01 3019.91 283499813583 405205514390 440009905440 510810849 3490495680 0 914130891520 46.2 48.0 66.4 91.1 95.3 104.8 114789237804950 114876253399654
linux 4 50 0x1b00 135 199968.8 30.01 2984.05 267952912454 398556786371 433274563162 497587153 3319058816 0 914045401463 46.3 48.1 66.6 91.5 95.6 105.3 115074112694159 115161128343508
linux 0 50 0x1b00 135 399984.0 30.01 3436.87 412097821255 643718920282 691834995785 837431406 3639294999 0 1068986903643 48.8 52.3 73.8 94.5 99.1 107.0 118202799621027 118289814791392
linux 1 50 0x1b00 135 399969.4 30.01 3399.82 389527501909 632847412432 680122852031 813090400 3118073417 0 1079228323678 49.9 53.1 74.6 95.2 100.4 109.1 118509905031870 118596920680932
linux 2 50 0x1b00 135 399838.5 30.2 3547.22 472137307658 669685815604 719685571099 854058981 3870796837 0 1045490696715 49.1 52.5 74.2 94.7 99.3 107.3 118817604704521 118905197662461
