i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
6980 0 0 0 0 0 0 0 0 0 0 0 0 7175762540958
6981 0 0 2 66 0 0 0 0 0 0 0 0 7175762565198
6982 0 0 3 8588 0 0 0 0 0 0 0 0 7175762624422
6983 1 66 0 0 0 0 0 0 0 0 0 0 7175762648386
6984 6 8588 0 0 0 0 0 0 0 0 0 0 7175762676826
6985 0 0 0 0 0 0 0 0 0 0 0 0 7175762700918
6986 0 0 2 66 0 0 0 0 0 0 0 0 7175762725530
6987 0 0 3 8588 0 0 0 0 0 0 0 0 7175762781762
6988 1 66 0 0 0 0 0 0 0 0 0 0 7175762805806
6989 6 8588 0 0 0 0 0 0 0 0 0 0 7175762831186
6990 0 0 0 0 0 0 0 0 0 0 0 0 7175762855034
6991 0 0 2 66 0 0 0 0 0 0 0 0 7175762879926
6992 0 0 3 8588 0 0 0 0 0 0 0 0 7175762939174
6993 1 66 0 0 0 0 0 0 0 0 0 0 7175762963626
6994 6 8588 0 0 0 0 0 0 0 0 0 0 7175762988610
6995 0 0 0 0 0 0 0 0 0 0 0 0 7175763012494
6996 0 0 2 66 0 0 0 0 0 0 0 0 7175763037426
6997 0 0 3 8588 0 0 0 0 0 0 0 0 7175763099502
6998 1 66 0 0 0 0 0 0 0 0 0 0 7175763123410
6999 6 8588 0 0 0 0 0 0 0 0 0 0 7175763148906
7000 0 0 0 0 0 0 0 0 0 0 0 0 7175763172806
7001 0 0 2 66 0 0 0 0 0 0 0 0 7175763197654
7002 0 0 3 8588 0 0 0 0 0 0 0 0 7175763253954
7003 2 132 0 0 0 0 0 0 0 0 0 0 7175763281406
7004 1 1514 0 0 0 0 0 0 0 0 0 0 7175763306266
7005 5 7074 0 0 0 0 0 0 0 0 0 0 7175763351158
7006 0 0 2 66 0 0 0 0 0 0 0 0 7175763375814
7007 0 0 3 8588 0 0 0 0 0 0 0 0 7175763435126
7008 1 66 0 0 0 0 0 0 0 0 0 0 7175763465390
7009 6 8588 0 0 0 0 0 0 0 0 0 0 7175763493454
7010 0 0 0 0 0 0 0 0 0 0 0 0 7175763519126
7011 0 0 2 66 0 0 0 0 0 0 0 0 7175763542002
7012 0 0 3 8588 0 0 0 0 0 0 0 0 7175763598422
7013 1 66 0 0 0 0 0 0 0 0 0 0 7175763622346
7014 6 8588 0 0 0 0 0 0 0 0 0 0 7175763647822
7015 0 0 0 0 0 0 0 0 0 0 0 0 7175763671722
7016 0 0 2 66 0 0 0 0 0 0 0 0 7175763696490
7017 0 0 3 8588 0 0 0 0 0 0 0 0 7175763755790
7018 1 66 0 0 0 0 0 0 0 0 0 0 7175763780206
7019 6 8588 0 0 0 0 0 0 0 0 0 0 7175763805290
7020 0 0 0 0 0 0 0 0 0 0 0 0 7175763830362
7021 0 0 2 66 0 0 0 0 0 0 0 0 7175763853874
7022 0 0 3 8588 0 0 0 0 0 0 0 0 7175763910226
7023 1 66 0 0 0 0 0 0 0 0 0 0 7175763934230
7024 6 8588 0 0 0 0 0 0 0 0 0 0 7175763959626
7025 0 0 0 0 0 0 0 0 0 0 0 0 7175763983710
7026 0 0 2 66 0 0 0 0 0 0 0 0 7175764008246
7027 0 0 3 8588 0 0 0 0 0 0 0 0 7175764058702
7028 1 66 0 0 0 0 0 0 0 0 0 0 7175764082598
7029 1 66 0 0 0 0 0 0 0 0 0 0 7175764106758
7030 6 8588 0 0 0 0 0 0 0 0 0 0 7175764131858
7031 0 0 0 0 0 0 0 0 0 0 0 0 7175764156774
7032 0 0 2 66 0 0 0 0 0 0 0 0 7175764180494
7033 0 0 3 8588 0 0 0 0 0 0 0 0 7175764236898
7034 1 66 0 0 0 0 0 0 0 0 0 0 7175764260806
7035 6 8588 0 0 0 0 0 0 0 0 0 0 7175764286290
7036 0 0 0 0 0 0 0 0 0 0 0 0 7175764311702
7037 0 0 2 66 0 0 0 0 0 0 0 0 7175764334898
7038 0 0 3 8588 0 0 0 0 0 0 0 0 7175764391282
7039 1 66 0 0 0 0 0 0 0 0 0 0 7175764421454
7040 6 8588 0 0 0 0 0 0 0 0 0 0 7175764449666
7041 0 0 0 0 0 0 0 0 0 0 0 0 7175764473446
7042 0 0 2 66 0 0 0 0 0 0 0 0 7175764498338
7043 0 0 3 8588 0 0 0 0 0 0 0 0 7175764554602
7044 1 66 0 0 0 0 0 0 0 0 0 0 7175764584814
7045 6 8588 0 0 0 0 0 0 0 0 0 0 7175764613174
7046 0 0 0 0 0 0 0 0 0 0 0 0 7175764638754
7047 0 0 2 66 0 0 0 0 0 0 0 0 7175764661566
7048 0 0 3 8588 0 0 0 0 0 0 0 0 7175764714974
7049 1 66 0 0 0 0 0 0 0 0 0 0 7175764745386
7050 4 6056 0 0 0 0 0 0 0 0 0 0 7175764770358
7051 2 2532 0 0 0 0 0 0 0 0 0 0 7175764794406
7052 0 0 2 66 0 0 0 0 0 0 0 0 7175764821946
7053 0 0 2 66 0 0 0 0 0 0 0 0 7175764842742
7054 0 0 3 8588 0 0 0 0 0 0 0 0 7175764899082
7055 1 66 0 0 0 0 0 0 0 0 0 0 7175764922958
7056 6 8588 0 0 0 0 0 0 0 0 0 0 7175764948522
7057 0 0 0 0 0 0 0 0 0 0 0 0 7175764974454
7058 0 0 2 66 0 0 0 0 0 0 0 0 7175764997130
7059 0 0 3 8588 0 0 0 0 0 0 0 0 7175765053514
7060 1 66 0 0 198081630651 438559480984 438803023228 176879883 2657528129 0 6162039515728 3392791954 7175765083714
7061 6 8588 0 0 0 0 0 0 0 0 0 0 7175765117838
7062 0 0 0 0 0 0 0 0 0 0 0 0 7175765142786
7063 0 0 2 66 0 0 0 0 0 0 0 0 7175765166378
7064 0 0 3 8588 0 0 0 0 0 0 0 0 7175765222770
7065 1 66 0 0 0 0 0 0 0 0 0 0 7175765246662
7066 6 8588 0 0 0 0 0 0 0 0 0 0 7175765272198
7067 0 0 0 0 0 0 0 0 0 0 0 0 7175765297058
7068 0 0 2 66 0 0 0 0 0 0 0 0 7175765320798
7069 0 0 3 8588 0 0 0 0 0 0 0 0 7175765371258
7070 1 66 0 0 0 0 0 0 0 0 0 0 7175765395218
7071 2 1580 0 0 0 0 0 0 0 0 0 0 7175765425058
7072 5 7074 0 0 0 0 0 0 0 0 0 0 7175765468510
7073 0 0 2 66 0 0 0 0 0 0 0 0 7175765493114
7074 0 0 3 8588 0 0 0 0 0 0 0 0 7175765549518
7075 1 66 0 0 0 0 0 0 0 0 0 0 7175765573338
7076 6 8588 0 0 0 0 0 0 0 0 0 0 7175765601906
7077 0 0 0 0 0 0 0 0 0 0 0 0 7175765627970
7078 0 0 2 66 0 0 0 0 0 0 0 0 7175765650438
7079 0 0 3 8588 0 0 0 0 0 0 0 0 7175765706842
7080 1 66 0 0 0 0 0 0 0 0 0 0 7175765736986
7081 6 8588 0 0 0 0 0 0 0 0 0 0 7175765765218
7082 0 0 0 0 0 0 0 0 0 0 0 0 7175765788990
7083 0 0 2 66 0 0 0 0 0 0 0 0 7175765813830
7084 0 0 3 8588 0 0 0 0 0 0 0 0 7175765870146
7085 1 66 0 0 0 0 0 0 0 0 0 0 7175765900542
7086 5 7570 0 0 0 0 0 0 0 0 0 0 7175765928502
7087 1 1018 0 0 0 0 0 0 0 0 0 0 7175765955478
7088 0 0 2 66 0 0 0 0 0 0 0 0 7175765980294
7089 0 0 3 8588 0 0 0 0 0 0 0 0 7175766054278
7090 1 66 0 0 0 0 0 0 0 0 0 0 7175766078142
7091 6 8588 0 0 0 0 0 0 0 0 0 0 7175766103678
7092 0 0 0 0 0 0 0 0 0 0 0 0 7175766127522
7093 0 0 2 66 0 0 0 0 0 0 0 0 7175766152494
7094 0 0 3 8588 0 0 0 0 0 0 0 0 7175766208686
7095 1 66 0 0 0 0 0 0 0 0 0 0 7175766233250
7096 6 8588 0 0 0 0 0 0 0 0 0 0 7175766258062
7097 0 0 0 0 0 0 0 0 0 0 0 0 7175766283150
7098 0 0 2 66 0 0 0 0 0 0 0 0 7175766306706
7099 0 0 3 8588 0 0 0 0 0 0 0 0 7175766366062
7100 1 66 0 0 0 0 0 0 0 0 0 0 7175766390310
7101 6 8588 0 0 0 0 0 0 0 0 0 0 7175766415514
7102 0 0 0 0 0 0 0 0 0 0 0 0 7175766439370
7103 0 0 2 66 0 0 0 0 0 0 0 0 7175766464262
7104 0 0 3 8588 0 0 0 0 0 0 0 0 7175766520478
7105 1 66 0 0 0 0 0 0 0 0 0 0 7175766544858
7106 6 8588 0 0 0 0 0 0 0 0 0 0 7175766572882
7107 0 0 0 0 0 0 0 0 0 0 0 0 7175766597030
7108 0 0 2 66 0 0 0 0 0 0 0 0 7175766621550
7109 0 0 3 8588 0 0 0 0 0 0 0 0 7175766674898
7110 1 66 0 0 0 0 0 0 0 0 0 0 7175766705394
7111 6 8588 0 0 0 0 0 0 0 0 0 0 7175766733222
7112 0 0 0 0 0 0 0 0 0 0 0 0 7175766758406
7113 0 0 2 66 0 0 0 0 0 0 0 0 7175766781846
7114 0 0 3 8588 0 0 0 0 0 0 0 0 7175766838210
7115 1 66 0 0 0 0 0 0 0 0 0 0 7175766862134
7116 6 8588 0 0 0 0 0 0 0 0 0 0 7175766887586
7117 0 0 0 0 0 0 0 0 0 0 0 0 7175766912090
7118 0 0 2 66 0 0 0 0 0 0 0 0 7175766936250
7119 0 0 3 8588 0 0 0 0 0 0 0 0 7175766989694
7120 1 66 0 0 0 0 0 0 0 0 0 0 7175767020262
7121 6 8588 0 0 0 0 0 0 0 0 0 0 7175767048042
7122 0 0 0 0 0 0 0 0 0 0 0 0 7175767073430
7123 0 0 2 66 0 0 0 0 0 0 0 0 7175767096610
7124 0 0 3 8588 0 0 0 0 0 0 0 0 7175767153010
7125 1 66 0 0 0 0 0 0 0 0 0 0 7175767176902
7126 6 8588 0 0 0 0 0 0 0 0 0 0 7175767202378
7127 0 0 0 0 0 0 0 0 0 0 0 0 7175767226302
7128 0 0 2 66 0 0 0 0 0 0 0 0 7175767251094
7129 0 0 3 8588 0 0 0 0 0 0 0 0 7175767307426
7130 1 66 0 0 0 0 0 0 0 0 0 0 7175767331418
7131 6 8588 0 0 0 0 0 0 0 0 0 0 7175767356874
7132 0 0 0 0 0 0 0 0 0 0 0 0 7175767382562
7133 0 0 2 66 0 0 0 0 0 0 0 0 7175767405462
7134 0 0 3 8588 0 0 0 0 0 0 0 0 7175767461838
7135 1 66 0 0 0 0 0 0 0 0 0 0 7175767486370
7136 6 8588 0 0 0 0 0 0 0 0 0 0 7175767514174
7137 0 0 0 0 0 0 0 0 0 0 0 0 7175767538586
7138 0 0 2 66 0 0 0 0 0 0 0 0 7175767562846
7139 0 0 3 8588 0 0 0 0 0 0 0 0 7175767613298
7140 2 132 0 0 0 0 0 0 0 0 0 0 7175767640166
7141 2 3028 0 0 0 0 0 0 0 0 0 0 7175767662750
7142 4 5560 0 0 0 0 0 0 0 0 0 0 7175767686490
7143 0 0 2 66 0 0 0 0 0 0 0 0 7175767712386
7144 0 0 2 66 0 0 0 0 0 0 0 0 7175767735082
7145 0 0 3 8588 0 0 0 0 0 0 0 0 7175767785546
7146 1 66 0 0 0 0 0 0 0 0 0 0 7175767815878
7147 6 8588 0 0 0 0 0 0 0 0 0 0 7175767843838
7148 0 0 0 0 0 0 0 0 0 0 0 0 7175767867698
7149 0 0 2 66 0 0 0 0 0 0 0 0 7175767892542
7150 0 0 3 8588 0 0 0 0 0 0 0 0 7175767948890
7151 1 66 0 0 0 0 0 0 0 0 0 0 7175767972818
7152 6 8588 0 0 198082445881 438560904445 438804674633 176882670 2657528129 0 6162039515728 3392793720 7175767998230
7153 0 0 0 0 0 0 0 0 0 0 0 0 7175768025546
7154 0 0 2 66 0 0 0 0 0 0 0 0 7175768050030
7155 0 0 3 8588 0 0 0 0 0 0 0 0 7175768109206
7156 1 66 0 0 0 0 0 0 0 0 0 0 7175768133110
7157 6 8588 0 0 0 0 0 0 0 0 0 0 7175768158554
7158 0 0 0 0 0 0 0 0 0 0 0 0 7175768182918
7159 0 0 2 66 0 0 0 0 0 0 0 0 7175768207234
7160 0 0 3 8588 0 0 0 0 0 0 0 0 7175768260678
7161 1 66 0 0 0 0 0 0 0 0 0 0 7175768284618
7162 6 8588 0 0 0 0 0 0 0 0 0 0 7175768310050
7163 0 0 0 0 0 0 0 0 0 0 0 0 7175768333890
7164 0 0 2 66 0 0 0 0 0 0 0 0 7175768358734
7165 0 0 3 8588 0 0 0 0 0 0 0 0 7175768416974
7166 2 1580 0 0 0 0 0 0 0 0 0 0 7175768456726
7167 5 7074 0 0 0 0 0 0 0 0 0 0 7175768500566
7168 0 0 2 66 0 0 0 0 0 0 0 0 7175768525170
7169 0 0 3 8588 0 0 0 0 0 0 0 0 7175768584390
7170 1 66 0 0 0 0 0 0 0 0 0 0 7175768608242
7171 6 8588 0 0 0 0 0 0 0 0 0 0 7175768633782
7172 0 0 0 0 0 0 0 0 0 0 0 0 7175768657718
7173 0 0 2 66 0 0 0 0 0 0 0 0 7175768682598
7174 0 0 3 8588 0 0 0 0 0 0 0 0 7175768741758
7175 1 66 0 0 0 0 0 0 0 0 0 0 7175768765566
7176 6 8588 0 0 0 0 0 0 0 0 0 0 7175768791158
7177 0 0 0 0 0 0 0 0 0 0 0 0 7175768814974
7178 0 0 2 66 0 0 0 0 0 0 0 0 7175768839830
7179 0 0 3 8588 0 0 0 0 0 0 0 0 7175768899146
7180 1 66 0 0 0 0 0 0 0 0 0 0 7175768929546
7181 6 8588 0 0 0 0 0 0 0 0 0 0 7175768957458
7182 0 0 0 0 0 0 0 0 0 0 0 0 7175768981302
7183 0 0 2 66 0 0 0 0 0 0 0 0 7175769006250
7184 0 0 3 8588 0 0 0 0 0 0 0 0 7175769065430
7185 1 66 0 0 0 0 0 0 0 0 0 0 7175769089334
7186 6 8588 0 0 0 0 0 0 0 0 0 0 7175769114854
7187 0 0 0 0 0 0 0 0 0 0 0 0 7175769138814
7188 0 0 2 66 0 0 0 0 0 0 0 0 7175769163530
7189 0 0 3 8588 0 0 0 0 0 0 0 0 7175769222838
7190 1 66 0 0 0 0 0 0 0 0 0 0 7175769247098
7191 6 8588 0 0 0 0 0 0 0 0 0 0 7175769275230
7192 0 0 0 0 0 0 0 0 0 0 0 0 7175769299002
7193 0 0 2 66 0 0 0 0 0 0 0 0 7175769324010
7194 0 0 3 8588 0 0 0 0 0 0 0 0 7175769380206
7195 1 66 0 0 0 0 0 0 0 0 0 0 7175769404474
7196 6 8588 0 0 0 0 0 0 0 0 0 0 7175769429570
7197 0 0 0 0 0 0 0 0 0 0 0 0 7175769453534
7198 0 0 2 66 0 0 0 0 0 0 0 0 7175769478390
7199 0 0 3 8588 0 0 0 0 0 0 0 0 7175769534630
7200 1 66 0 0 0 0 0 0 0 0 0 0 7175769564814
7201 6 8588 0 0 0 0 0 0 0 0 0 0 7175769593050
7202 0 0 0 0 0 0 0 0 0 0 0 0 7175769616762
7203 0 0 2 66 0 0 0 0 0 0 0 0 7175769641610
7204 0 0 3 8588 0 0 0 0 0 0 0 0 7175769697950
7205 1 66 0 0 0 0 0 0 0 0 0 0 7175769721878
7206 6 8588 0 0 0 0 0 0 0 0 0 0 7175769747330
7207 0 0 0 0 0 0 0 0 0 0 0 0 7175769771174
7208 0 0 2 66 0 0 0 0 0 0 0 0 7175769796050
7209 0 0 3 8588 0 0 0 0 0 0 0 0 7175769855362
7210 1 66 0 0 0 0 0 0 0 0 0 0 7175769879926
7211 6 8588 0 0 0 0 0 0 0 0 0 0 7175769904738
7212 0 0 0 0 0 0 0 0 0 0 0 0 7175769930318
7213 0 0 2 66 0 0 0 0 0 0 0 0 7175769953374
7214 0 0 3 8588 0 0 0 0 0 0 0 0 7175770009766
7215 1 66 0 0 0 0 0 0 0 0 0 0 7175770033674
7216 6 8588 0 0 0 0 0 0 0 0 0 0 7175770059182
7217 0 0 0 0 0 0 0 0 0 0 0 0 7175770083166
7218 0 0 2 66 0 0 0 0 0 0 0 0 7175770107894
7219 0 0 3 8588 0 0 0 0 0 0 0 0 7175770164166
7220 1 66 0 0 0 0 0 0 0 0 0 0 7175770188022
7221 6 8588 0 0 0 0 0 0 0 0 0 0 7175770213554
7222 0 0 0 0 0 0 0 0 0 0 0 0 7175770238626
7223 0 0 2 66 0 0 0 0 0 0 0 0 7175770262202
7224 0 0 3 8588 0 0 0 0 0 0 0 0 7175770321598
7225 1 66 0 0 0 0 0 0 0 0 0 0 7175770345498
7226 6 8588 0 0 0 0 0 0 0 0 0 0 7175770370970
7227 0 0 0 0 0 0 0 0 0 0 0 0 7175770394990
7228 0 0 2 66 0 0 0 0 0 0 0 0 7175770419838
7229 0 0 3 8588 0 0 0 0 0 0 0 0 7175770478958
7230 1 66 0 0 0 0 0 0 0 0 0 0 7175770502810
7231 6 8588 0 0 0 0 0 0 0 0 0 0 7175770528326
7232 0 0 0 0 0 0 0 0 0 0 0 0 7175770554006
7233 0 0 2 66 0 0 0 0 0 0 0 0 7175770576970
7234 0 0 3 8588 0 0 0 0 0 0 0 0 7175770633382
7235 1 66 0 0 0 0 0 0 0 0 0 0 7175770657318
7236 6 8588 0 0 0 0 0 0 0 0 0 0 7175770682810
7237 0 0 0 0 0 0 0 0 0 0 0 0 7175770706662
7238 0 0 2 66 0 0 0 0 0 0 0 0 7175770731526
7239 0 0 3 8588 0 0 0 0 0 0 0 0 7175770793710
7240 1 66 0 0 0 0 0 0 0 0 0 0 7175770818190
7241 6 8588 0 0 0 0 0 0 0 0 0 0 7175770843110
7242 0 0 0 0 0 0 0 0 0 0 0 0 7175770868898
7243 0 0 2 66 0 0 0 0 0 0 0 0 7175770891782
7244 0 0 3 8588 198083230720 438562303003 438806297183 176885357 2657528129 0 6162039515728 3392795472 7175770948162
7245 2 1580 0 0 0 0 0 0 0 0 0 0 7175770984738
7246 5 7074 0 0 0 0 0 0 0 0 0 0 7175771027574
7247 0 0 2 66 0 0 0 0 0 0 0 0 7175771052302
7248 0 0 3 8588 0 0 0 0 0 0 0 0 7175771111498
7249 1 66 0 0 0 0 0 0 0 0 0 0 7175771135398
7250 6 8588 0 0 0 0 0 0 0 0 0 0 7175771160906
7251 0 0 0 0 0 0 0 0 0 0 0 0 7175771186742
7252 0 0 2 66 0 0 0 0 0 0 0 0 7175771209518
7253 0 0 3 8588 0 0 0 0 0 0 0 0 7175771265906
7254 1 66 0 0 0 0 0 0 0 0 0 0 7175771289894
7255 6 8588 0 0 0 0 0 0 0 0 0 0 7175771315694
7256 0 0 0 0 0 0 0 0 0 0 0 0 7175771345134
7257 0 0 2 66 0 0 0 0 0 0 0 0 7175771370078
7258 0 0 3 8588 0 0 0 0 0 0 0 0 7175771429214
7259 1 66 0 0 0 0 0 0 0 0 0 0 7175771453190
7260 6 8588 0 0 0 0 0 0 0 0 0 0 7175771481714
7261 0 0 0 0 0 0 0 0 0 0 0 0 7175771505546
7262 0 0 2 66 0 0 0 0 0 0 0 0 7175771530318
7263 0 0 3 8588 0 0 0 0 0 0 0 0 7175771586638
7264 1 66 0 0 0 0 0 0 0 0 0 0 7175771616706
7265 6 8588 0 0 0 0 0 0 0 0 0 0 7175771644890
7266 0 0 0 0 0 0 0 0 0 0 0 0 7175771669418
7267 0 0 2 66 0 0 0 0 0 0 0 0 7175771693578
7268 0 0 3 8588 0 0 0 0 0 0 0 0 7175771755890
7269 1 66 0 0 0 0 0 0 0 0 0 0 7175771779814
7270 6 8588 0 0 0 0 0 0 0 0 0 0 7175771808258
7271 0 0 0 0 0 0 0 0 0 0 0 0 7175771833402
7272 0 0 2 66 0 0 0 0 0 0 0 0 7175771856926
7273 0 0 3 8588 0 0 0 0 0 0 0 0 7175771913290
7274 1 66 0 0 0 0 0 0 0 0 0 0 7175771937434
7275 6 8588 0 0 0 0 0 0 0 0 0 0 7175771962674
7276 0 0 0 0 0 0 0 0 0 0 0 0 7175771987766
7277 0 0 2 66 0 0 0 0 0 0 0 0 7175772011278
7278 0 0 3 8588 0 0 0 0 0 0 0 0 7175772067686
7279 1 66 0 0 0 0 0 0 0 0 0 0 7175772091550
7280 6 8588 0 0 0 0 0 0 0 0 0 0 7175772117062
7281 0 0 0 0 0 0 0 0 0 0 0 0 7175772142106
7282 0 0 2 66 0 0 0 0 0 0 0 0 7175772165726
7283 0 0 3 8588 0 0 0 0 0 0 0 0 7175772222110
7284 1 66 0 0 0 0 0 0 0 0 0 0 7175772246546
7285 6 8588 0 0 0 0 0 0 0 0 0 0 7175772271558
7286 0 0 0 0 0 0 0 0 0 0 0 0 7175772295418
7287 0 0 2 66 0 0 0 0 0 0 0 0 7175772320170
7288 0 0 3 8588 0 0 0 0 0 0 0 0 7175772376530
7289 1 66 0 0 0 0 0 0 0 0 0 0 7175772400502
7290 6 8588 0 0 0 0 0 0 0 0 0 0 7175772425886
7291 0 0 0 0 0 0 0 0 0 0 0 0 7175772451150
7292 0 0 2 66 0 0 0 0 0 0 0 0 7175772474550
7293 0 0 3 8588 0 0 0 0 0 0 0 0 7175772530942
7294 1 66 0 0 0 0 0 0 0 0 0 0 7175772554882
7295 6 8588 0 0 0 0 0 0 0 0 0 0 7175772580358
7296 0 0 0 0 0 0 0 0 0 0 0 0 7175772605646
7297 0 0 2 66 0 0 0 0 0 0 0 0 7175772628958
7298 0 0 3 8588 0 0 0 0 0 0 0 0 7175772685334
7299 1 66 0 0 0 0 0 0 0 0 0 0 7175772709310
7300 6 8588 0 0 0 0 0 0 0 0 0 0 7175772734770
7301 0 0 0 0 0 0 0 0 0 0 0 0 7175772758582
7302 0 0 2 66 0 0 0 0 0 0 0 0 7175772783542
7303 0 0 3 8588 0 0 0 0 0 0 0 0 7175772845706
7304 1 66 0 0 0 0 0 0 0 0 0 0 7175772869598
7305 6 8588 0 0 0 0 0 0 0 0 0 0 7175772895070
7306 0 0 0 0 0 0 0 0 0 0 0 0 7175772920754
7307 0 0 2 66 0 0 0 0 0 0 0 0 7175772943802
7308 0 0 3 8588 0 0 0 0 0 0 0 0 7175773000158
7309 1 66 0 0 0 0 0 0 0 0 0 0 7175773024114
7310 5 7570 0 0 0 0 0 0 0 0 0 0 7175773049582
7311 1 1018 0 0 0 0 0 0 0 0 0 0 7175773076486
7312 0 0 2 66 0 0 0 0 0 0 0 0 7175773101382
7313 0 0 3 8588 0 0 0 0 0 0 0 0 7175773169446
7314 1 66 0 0 0 0 0 0 0 0 0 0 7175773193290
7315 6 8588 0 0 0 0 0 0 0 0 0 0 7175773218838
7316 0 0 0 0 0 0 0 0 0 0 0 0 7175773243590
7317 0 0 2 66 0 0 0 0 0 0 0 0 7175773267410
7318 0 0 3 8588 0 0 0 0 0 0 0 0 7175773323802
7319 1 66 0 0 0 0 0 0 0 0 0 0 7175773347682
7320 6 8588 0 0 0 0 0 0 0 0 0 0 7175773373206
7321 0 0 0 0 0 0 0 0 0 0 0 0 7175773398054
7322 0 0 2 66 0 0 0 0 0 0 0 0 7175773421862
7323 0 0 3 8588 0 0 0 0 0 0 0 0 7175773472326
7324 2 132 0 0 0 0 0 0 0 0 0 0 7175773499166
7325 2 3028 0 0 0 0 0 0 0 0 0 0 7175773524750
7326 4 5560 0 0 0 0 0 0 0 0 0 0 7175773548574
7327 0 0 2 66 0 0 0 0 0 0 0 0 7175773574522
7328 0 0 2 66 0 0 0 0 0 0 0 0 7175773597066
7329 0 0 3 8588 0 0 0 0 0 0 0 0 7175773650462
7330 1 66 0 0 0 0 0 0 0 0 0 0 7175773674366
7331 6 8588 0 0 0 0 0 0 0 0 0 0 7175773699866
7332 0 0 0 0 0 0 0 0 0 0 0 0 7175773723770
7333 0 0 2 66 0 0 0 0 0 0 0 0 7175773748574
7334 0 0 3 8588 0 0 0 0 0 0 0 0 7175773804926
7335 1 66 0 0 0 0 0 0 0 0 0 0 7175773835074
7336 6 8588 0 0 198084036257 438563715524 438807935712 176888112 2657528129 0 6162039515728 3392797234 7175773863290
7337 0 0 0 0 0 0 0 0 0 0 0 0 7175773894834
7338 0 0 2 66 0 0 0 0 0 0 0 0 7175773917770
7339 0 0 3 8588 0 0 0 0 0 0 0 0 7175773974210
7340 1 66 0 0 0 0 0 0 0 0 0 0 7175773998070
7341 6 8588 0 0 0 0 0 0 0 0 0 0 7175774023586
7342 0 0 0 0 0 0 0 0 0 0 0 0 7175774049242
7343 0 0 2 66 0 0 0 0 0 0 0 0 7175774072194
7344 0 0 3 8588 0 0 0 0 0 0 0 0 7175774128558
7345 1 66 0 0 0 0 0 0 0 0 0 0 7175774152450
7346 6 8588 0 0 0 0 0 0 0 0 0 0 7175774178082
7347 0 0 0 0 0 0 0 0 0 0 0 0 7175774202946
7348 0 0 2 66 0 0 0 0 0 0 0 0 7175774226630
7349 0 0 3 8588 0 0 0 0 0 0 0 0 7175774277058
7350 1 66 0 0 0 0 0 0 0 0 0 0 7175774303938
7351 2 1580 0 0 0 0 0 0 0 0 0 0 7175774334566
7352 5 7074 0 0 0 0 0 0 0 0 0 0 7175774380306
7353 0 0 2 66 0 0 0 0 0 0 0 0 7175774404938
7354 0 0 3 8588 0 0 0 0 0 0 0 0 7175774461182
7355 1 66 0 0 0 0 0 0 0 0 0 0 7175774491654
7356 6 8588 0 0 0 0 0 0 0 0 0 0 7175774519522
7357 0 0 0 0 0 0 0 0 0 0 0 0 7175774544646
7358 0 0 2 66 0 0 0 0 0 0 0 0 7175774568126
7359 0 0 3 8588 0 0 0 0 0 0 0 0 7175774633434
7360 1 66 0 0 0 0 0 0 0 0 0 0 7175774657326
7361 6 8588 0 0 0 0 0 0 0 0 0 0 7175774682846
7362 0 0 0 0 0 0 0 0 0 0 0 0 7175774706586
7363 0 0 2 66 0 0 0 0 0 0 0 0 7175774731546
7364 0 0 3 8588 0 0 0 0 0 0 0 0 7175774793854
7365 1 66 0 0 0 0 0 0 0 0 0 0 7175774817662
7366 6 8588 0 0 0 0 0 0 0 0 0 0 7175774843214
7367 0 0 0 0 0 0 0 0 0 0 0 0 7175774868694
7368 0 0 2 66 0 0 0 0 0 0 0 0 7175774891778
7369 0 0 3 8588 0 0 0 0 0 0 0 0 7175774945214
7370 1 66 0 0 0 0 0 0 0 0 0 0 7175774969734
7371 6 8588 0 0 0 0 0 0 0 0 0 0 7175774994566
7372 0 0 0 0 0 0 0 0 0 0 0 0 7175775020426
7373 0 0 2 66 0 0 0 0 0 0 0 0 7175775043250
7374 0 0 3 8588 0 0 0 0 0 0 0 0 7175775099646
7375 1 66 0 0 0 0 0 0 0 0 0 0 7175775123830
7376 6 8588 0 0 0 0 0 0 0 0 0 0 7175775149038
7377 0 0 0 0 0 0 0 0 0 0 0 0 7175775172950
7378 0 0 2 66 0 0 0 0 0 0 0 0 7175775197790
7379 0 0 3 8588 0 0 0 0 0 0 0 0 7175775256998
7380 1 66 0 0 0 0 0 0 0 0 0 0 7175775281414
7381 6 8588 0 0 0 0 0 0 0 0 0 0 7175775306434
7382 0 0 0 0 0 0 0 0 0 0 0 0 7175775330322
7383 0 0 2 66 0 0 0 0 0 0 0 0 7175775355134
7384 0 0 3 8588 0 0 0 0 0 0 0 0 7175775411438
7385 1 66 0 0 0 0 0 0 0 0 0 0 7175775441798
7386 6 8588 0 0 0 0 0 0 0 0 0 0 7175775469810
7387 0 0 0 0 0 0 0 0 0 0 0 0 7175775493662
7388 0 0 2 66 0 0 0 0 0 0 0 0 7175775518558
7389 0 0 3 8588 0 0 0 0 0 0 0 0 7175775580746
7390 1 66 0 0 0 0 0 0 0 0 0 0 7175775604894
7391 6 8588 0 0 0 0 0 0 0 0 0 0 7175775630102
7392 0 0 0 0 0 0 0 0 0 0 0 0 7175775655414
7393 0 0 2 66 0 0 0 0 0 0 0 0 7175775678762
