i rx_desc rx_bytes tx_desc tx_bytes instructions cycles ref_cycles llc_miss c3 c6 c7 joules timestamp
240 2 120 0 0 0 0 0 0 0 0 0 0 1081557701176
241 0 0 0 0 0 0 0 0 0 0 0 0 1081557718761
242 2 8300 6 8300 0 0 0 0 0 0 0 0 1081557736382
243 0 0 0 0 0 0 0 0 0 0 0 0 1081557754121
244 0 0 0 0 0 0 0 0 0 0 0 0 1081557771965
245 0 0 0 0 0 0 0 0 0 0 0 0 1081557798665
246 2 120 0 0 0 0 0 0 0 0 0 0 1081557839949
247 0 0 0 0 0 0 0 0 0 0 0 0 1081557848374
248 3 8354 9 8354 0 0 0 0 0 0 0 0 1081557864987
249 0 0 0 0 0 0 0 0 0 0 0 0 1081557883547
250 0 0 0 0 0 0 0 0 0 0 0 0 1081557928109
251 1 60 0 0 0 0 0 0 0 0 0 0 1081557945902
252 1 60 0 0 0 0 0 0 0 0 0 0 1081557963736
253 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558015614
254 0 0 0 0 0 0 0 0 0 0 0 0 1081558027321
255 0 0 0 0 0 0 0 0 0 0 0 0 1081558045165
256 3 180 0 0 0 0 0 0 0 0 0 0 1081558073179
257 0 0 0 0 0 0 0 0 0 0 0 0 1081558081038
258 0 0 0 0 0 0 0 0 0 0 0 0 1081558099125
259 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558118796
260 0 0 0 0 0 0 0 0 0 0 0 0 1081558134233
261 0 0 0 0 0 0 0 0 0 0 0 0 1081558152059
262 0 0 0 0 0 0 0 0 0 0 0 0 1081558201314
263 2 120 0 0 0 0 0 0 0 0 0 0 1081558219105
264 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558236951
265 0 0 0 0 0 0 0 0 0 0 0 0 1081558257728
266 0 0 0 0 0 0 0 0 0 0 0 0 1081558299324
267 1 60 0 0 0 0 0 0 0 0 0 0 1081558317120
268 1 60 0 0 0 0 0 0 0 0 0 0 1081558368448
269 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558387733
270 0 0 0 0 0 0 0 0 0 0 0 0 1081558398539
271 0 0 0 0 0 0 0 0 0 0 0 0 1081558416345
272 0 0 0 0 0 0 0 0 0 0 0 0 1081558451986
273 2 120 0 0 0 0 0 0 0 0 0 0 1081558469792
274 0 0 0 0 0 0 0 0 0 0 0 0 1081558487609
275 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558506912
276 0 0 0 0 0 0 0 0 0 0 0 0 1081558523250
277 0 0 0 0 0 0 0 0 0 0 0 0 1081558541074
278 0 0 0 0 0 0 0 0 0 0 0 0 1081558590320
279 3 5966 2 54 0 0 0 0 0 0 0 0 1081558611026
280 0 0 0 0 0 0 0 0 0 0 0 0 1081558625957
281 1 2454 4 8246 0 0 0 0 0 0 0 0 1081558661602
282 0 0 0 0 0 0 0 0 0 0 0 0 1081558694256
283 1 60 0 0 0 0 0 0 0 0 0 0 1081558712390
284 1 60 0 0 0 0 0 0 0 0 0 0 1081558759377
285 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558790543
286 0 0 0 0 0 0 0 0 0 0 0 0 1081558808338
287 0 0 0 0 0 0 0 0 0 0 0 0 1081558843979
288 2 120 0 0 0 0 0 0 0 0 0 0 1081558861796
289 0 0 0 0 0 0 0 0 0 0 0 0 1081558879602
290 2 8300 6 8300 0 0 0 0 0 0 0 0 1081558898470
291 0 0 0 0 0 0 0 0 0 0 0 0 1081558937344
292 0 0 0 0 0 0 0 0 0 0 0 0 1081558964488
293 1 60 0 0 0 0 0 0 0 0 0 0 1081558982294
294 1 60 0 0 0 0 0 0 0 0 0 0 1081559000105
295 2 8300 6 8300 0 0 0 0 0 0 0 0 1081559017944
296 0 0 0 0 0 0 0 0 0 0 0 0 1081559038718
297 0 0 0 0 0 0 0 0 0 0 0 0 1081559077331
298 5 8474 9 8354 0 0 0 0 0 0 0 0 1081559152220
299 0 0 0 0 0 0 0 0 0 0 0 0 1081559161743
300 0 0 0 0 0 0 0 0 0 0 0 0 1081559182496
301 0 0 0 0 0 0 0 0 0 0 0 0 1081559212192
302 1 60 0 0 0 0 0 0 0 0 0 0 1081559230618
303 1 60 0 0 0 0 0 0 0 0 0 0 1081559248114
304 2 8300 6 8300 0 0 0 0 0 0 0 0 1081559268481
305 0 0 0 0 0 0 0 0 0 0 0 0 1081559283474
306 0 0 0 0 0 0 0 0 0 0 0 0 1081559301291
307 0 0 0 0 0 0 0 0 0 0 0 0 1081559333934
308 2 120 0 0 0 0 0 0 0 0 0 0 1081559351809
309 0 0 0 0 0 0 0 0 0 0 0 0 1081559369575
310 2 8300 6 8300 0 0 0 0 0 0 0 0 1081559388001
311 0 0 0 0 0 0 0 0 0 0 0 0 1081559405245
312 0 0 0 0 0 0 0 0 0 0 0 0 1081559423022
313 0 0 0 0 0 0 0 0 0 0 0 0 1081559452747
314 2 120 0 0 0 0 0 0 0 0 0 0 1081559470535
315 0 0 0 0 0 0 0 0 0 0 0 0 1081559488370
316 2 8300 6 8300 0 0 0 0 0 0 0 0 1081559524107
317 0 0 0 0 0 0 0 0 0 0 0 0 1081559579240
318 1 60 0 0 0 0 0 0 0 0 0 0 1081559591067
319 1 60 0 0 0 0 0 0 0 0 0 0 1081559611849
320 3 8354 9 8354 0 0 0 0 0 0 0 0 1081559629685
321 0 0 0 0 0 0 0 0 0 0 0 0 1081559656398
322 0 0 0 0 935525 4682520 8305571 15879 0 0 0 839920800 1081559692015
