sys i core itr dvfs rapl QPS time joule ins cyc refcyc llcm c3 c6 c7 read_5th read_10th read_50th read_90th read_95th read_99th RDTSC_START RDTSC_END
ebbrt_core 1 11 200 0xf00 95 399809.8 30.0 0.0 43876592 12064155809 42990238 5850229 0 0 966193 55.4 65.9 144.8 221.2 233.8 250.0 3960281064000 4047283804346
ebbrt_core 1 12 200 0xf00 95 399809.8 30.0 0.0 126830639 3307662355 269258921 23752765 0 0 451675 55.4 65.9 144.8 221.2 233.8 250.0 3960281064000 4047283804346
ebbrt_core 1 13 200 0xf00 95 399809.8 30.0 0.0 5719834843 11603187865 826737575 4799400 197751 0 161820 55.4 65.9 144.8 221.2 233.8 250.0 3960281064000 4047283804346
ebbrt_core 1 14 200 0xf00 95 399809.8 30.0 0.0 47234222 2603752260 196068556 22479470 254446 0 273441 55.4 65.9 144.8 221.2 233.8 250.0 3960281064000 4047283804346
ebbrt_core 1 15 200 0xf00 95 399809.8 30.0 0.0 20440982 12386145461 887359313 6792891 0 0 2104211 55.4 65.9 144.8 221.2 233.8 250.0 3960281064000 4047283804346
ebbrt 1 200 0xf00 95 399809.8 30.0 1577.73 41488075926 114864147449 6906617781 261860115 686720 0 8367892 55.4 65.9 144.8 221.2 233.8 250.0 3960281064000 4047283804346
2 200 0xf00 95 400000 not done
ebbrt_core 2 0 200 0xf00 95 399765.4 30.0 782.84 5745172988 10943784727 784911348 22088394 0 0 0 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 1 200 0xf00 95 399765.4 30.0 788.29 5837116106 11687184526 830410961 27907047 0 0 586786 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 2 200 0xf00 95 399765.4 30.0 0.0 111142464 3721241173 342157239 24443954 295162 0 533339 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 3 200 0xf00 95 399765.4 30.0 0.0 5715290466 195839887 96092835 7503528 153497 0 74965 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 4 200 0xf00 95 399765.4 30.0 0.0 5824254727 2067725752 267298087 23576725 0 0 1481784 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 5 200 0xf00 95 399765.4 30.0 0.0 109486641 11795163284 842028952 10087913 0 0 401244 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 6 200 0xf00 95 399765.4 30.0 0.0 293087184 3775961580 273654322 23459306 0 0 547926 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 7 200 0xf00 95 399765.4 30.0 0.0 14701635 96927022 53355412 10094153 0 0 1783297 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 8 200 0xf00 95 399765.4 30.0 0.0 51010335 2418964444 172154498 24663073 0 0 0 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 9 200 0xf00 95 399765.4 30.0 0.0 30532743 12036574354 863422485 1060395 0 0 834939 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 10 200 0xf00 95 399765.4 30.0 0.0 119107587 4492944681 362174437 22284192 0 0 424357 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 11 200 0xf00 95 399765.4 30.0 0.0 127596342 55538310 66634525 4911036 0 0 260420 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 12 200 0xf00 95 399765.4 30.0 0.0 126279197 3886983640 326061591 24531719 0 0 280604 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 13 200 0xf00 95 399765.4 30.0 0.0 30766349 11631064730 16579144 7929449 0 0 0 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 14 200 0xf00 95 399765.4 30.0 0.0 168078053 3250176109 248301800 22819082 0 0 501584 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt_core 2 15 200 0xf00 95 399765.4 30.0 0.0 5847408387 11671523849 837785897 7062006 0 0 171042 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
ebbrt 2 200 0xf00 95 399765.4 30.0 1571.13 30151031204 93727598068 6383023533 264421972 448659 0 7882287 55.1 66.8 145.8 220.9 233.9 251.4 4235313358543 4322315628154
0 200 0xf00 55 400000 not done
ebbrt_core 0 0 200 0xf00 55 399852.4 30.0 786.94 5859138073 11662360614 853137133 24169843 0 0 0 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 1 200 0xf00 55 399852.4 30.0 794.48 5853220861 12309066983 887969370 28642146 0 0 851150 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 2 200 0xf00 55 399852.4 30.0 0.0 5806379804 222614610 47125214 3018846 0 0 1687220 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 3 200 0xf00 55 399852.4 30.0 0.0 5823826525 12084942252 17714482 28248005 0 0 531396 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 4 200 0xf00 55 399852.4 30.0 0.0 5825253401 11493526817 824948208 24188636 0 0 833257 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 5 200 0xf00 55 399852.4 30.0 0.0 5833893789 187609101 39021887 26984395 0 0 1534506 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 6 200 0xf00 55 399852.4 30.0 0.0 5782959205 34278160 8377016 4273676 0 0 1297953 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 7 200 0xf00 55 399852.4 30.0 0.0 5920804978 134524809 24265049 899865 0 0 636115 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 8 200 0xf00 55 399852.4 30.0 0.0 5894058049 11682492255 5387397 2201665 0 0 720911 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 9 200 0xf00 55 399852.4 30.0 0.0 5808534707 12261503193 15827795 28946916 0 0 699074 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 10 200 0xf00 55 399852.4 30.0 0.0 5760744731 21330729 16522316 2662319 0 0 835142 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 11 200 0xf00 55 399852.4 30.0 0.0 5791994967 11916856445 266974 26574005 151409 0 2958174 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 12 200 0xf00 55 399852.4 30.0 0.0 17512105 735959768 70814507 5623707 0 0 3725659 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 13 200 0xf00 55 399852.4 30.0 0.0 5814416247 30912554 23598789 75714 0 0 3503113 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 14 200 0xf00 55 399852.4 30.0 0.0 82051519 592720728 71902383 4715435 146247 0 3057702 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt_core 0 15 200 0xf00 55 399852.4 30.0 0.0 48044245 436108473 52800539 1576585 0 0 3621810 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
ebbrt 0 200 0xf00 55 399852.4 30.0 1581.42 75922833206 85806807491 2959679059 212801758 297656 0 26493182 52.8 63.4 142.3 218.2 228.5 248.7 1198644385597 1285648867773
1 200 0xf00 55 400000 not done
ebbrt_core 1 0 200 0xf00 55 399811.5 30.0 789.51 5745161110 11337429867 808288186 23825474 0 0 0 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 1 200 0xf00 55 399811.5 30.0 791.79 5780020248 11866635948 843795020 28029594 0 0 1884217 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 2 200 0xf00 55 399811.5 30.0 0.0 5909130112 836806399 94541380 7155893 0 0 1078162 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 3 200 0xf00 55 399811.5 30.0 0.0 5987990399 160861081 29989614 360865 0 0 1622608 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 4 200 0xf00 55 399811.5 30.0 0.0 5909887615 11930453757 43069761 24510216 0 0 633766 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 5 200 0xf00 55 399811.5 30.0 0.0 5854076450 344625229 38258346 1492289 0 0 725319 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 6 200 0xf00 55 399811.5 30.0 0.0 5918989641 808836008 73206694 8495071 0 0 644815 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 7 200 0xf00 55 399811.5 30.0 0.0 5797769779 263815388 39211846 1029814 0 0 1004096 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 8 200 0xf00 55 399811.5 30.0 0.0 5872855744 508771910 42592515 5979280 40861 0 42079 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 9 200 0xf00 55 399811.5 30.0 0.0 5664387556 11337635065 20806632 25056593 99151 0 909585 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 10 200 0xf00 55 399811.5 30.0 0.0 51298506 889254172 92513805 7546873 0 0 851469 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 11 200 0xf00 55 399811.5 30.0 0.0 5895643394 286246870 4706234 1648127 0 0 719113 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 12 200 0xf00 55 399811.5 30.0 0.0 32805465 1506403005 108031918 10214272 0 0 1586880 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 13 200 0xf00 55 399811.5 30.0 0.0 11334211 148419918 31006777 208295 0 0 944849 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 14 200 0xf00 55 399811.5 30.0 0.0 5449089 1213414433 96264744 9565851 0 0 890300 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt_core 1 15 200 0xf00 55 399811.5 30.0 0.0 65639758 753175440 77721162 2493527 0 0 540966 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
ebbrt 1 200 0xf00 55 399811.5 30.0 1581.3 64502439077 54192784490 2444004634 157612034 140012 0 14078224 54.4 65.0 144.0 220.5 233.0 250.3 1474359025814 1561362343332
2 200 0xf00 55 400000 not done
ebbrt_core 2 0 200 0xf00 55 399959.6 30.0 787.16 5781019648 11271920501 804550611 22561398 0 0 0 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 1 200 0xf00 55 399959.6 30.0 793.69 5796672197 12116679462 873214604 29494784 0 0 1924034 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 2 200 0xf00 55 399959.6 30.0 0.0 5827481747 988743796 91308987 11645119 0 0 2059754 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 3 200 0xf00 55 399959.6 30.0 0.0 5793798342 11968192802 866387263 28345405 0 0 1488454 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 4 200 0xf00 55 399959.6 30.0 0.0 5828843875 11452767427 6361362 22989822 0 0 587540 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 5 200 0xf00 55 399959.6 30.0 0.0 5802170570 105390699 14691593 2030077 0 0 710094 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 6 200 0xf00 55 399959.6 30.0 0.0 5850502668 415747055 46591394 10920301 0 0 326395 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 7 200 0xf00 55 399959.6 30.0 0.0 5813241959 321650289 42219536 1970076 0 0 191835 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 8 200 0xf00 55 399959.6 30.0 0.0 5856808067 542691515 20038463 9906299 0 0 1262457 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 9 200 0xf00 55 399959.6 30.0 0.0 89630855 368913624 57297337 1048317 0 0 1625450 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 10 200 0xf00 55 399959.6 30.0 0.0 51815038 1328796391 126827395 12818353 0 0 882093 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 11 200 0xf00 55 399959.6 30.0 0.0 5817825036 11495347610 808013602 25586405 0 0 1920235 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 12 200 0xf00 55 399959.6 30.0 0.0 8629237 1424906834 93737001 14578231 70383 0 137315 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 13 200 0xf00 55 399959.6 30.0 0.0 5796525655 27225574 21287353 215255 0 0 1801799 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 14 200 0xf00 55 399959.6 30.0 0.0 5868029481 1648263525 134216350 13310654 189167 0 247602 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt_core 2 15 200 0xf00 55 399959.6 30.0 0.0 47672224 540166057 45049509 4067444 0 0 729466 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
ebbrt 2 200 0xf00 55 399959.6 30.0 1580.86 70030666599 66017403161 4051792360 211487940 259550 0 15894523 53.7 63.8 142.0 219.1 230.6 249.2 1749700899918 1836704940265
0 200 0xf00 135 600000 not done
ebbrt_core 0 0 200 0xf00 135 600020.8 30.0 821.17 8805278763 15519002842 1145260261 37278288 0 0 0 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 1 200 0xf00 135 600020.8 30.0 828.88 8869304781 16320179144 1160753035 42236175 93815 0 1195235 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 2 200 0xf00 135 600020.8 30.0 0.0 8616174773 2137252012 183166214 24165421 0 0 859908 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 3 200 0xf00 135 600020.8 30.0 0.0 8720542240 16206032795 1147767815 40956148 0 0 1198367 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 4 200 0xf00 135 600020.8 30.0 0.0 8775398237 552566974 122710256 36584289 248153 0 1037620 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 5 200 0xf00 135 600020.8 30.0 0.0 8751756437 387670176 51685618 7434591 137895 0 1200397 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 6 200 0xf00 135 600020.8 30.0 0.0 8614457408 711166832 68174605 17384692 0 0 825688 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 7 200 0xf00 135 600020.8 30.0 0.0 8880006285 446312282 74905590 5397027 0 0 478268 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 8 200 0xf00 135 600020.8 30.0 0.0 8657964875 1162708247 81964830 18356162 0 0 1707839 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 9 200 0xf00 135 600020.8 30.0 0.0 53800239 74767776 59957939 1466729 0 0 2147595 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 10 200 0xf00 135 600020.8 30.0 0.0 8712716236 1745217769 144806641 22342368 125048 0 1058297 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 11 200 0xf00 135 600020.8 30.0 0.0 8712965175 16020687182 1149566986 3394786 335211 0 2321914 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 12 200 0xf00 135 600020.8 30.0 0.0 8581917679 1810704872 105674726 23902294 0 0 530729 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 13 200 0xf00 135 600020.8 30.0 0.0 8731203237 16200294985 6052322 4108667 290928 0 1172470 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 14 200 0xf00 135 600020.8 30.0 0.0 8685744478 2482163318 219310524 21485457 0 0 1868412 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt_core 0 15 200 0xf00 135 600020.8 30.0 0.0 8774150352 214687846 23749548 5142680 196620 0 1468444 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
ebbrt 0 200 0xf00 135 600020.8 30.0 1650.04 130943381195 91991415052 5745506910 311635774 1427670 0 19071183 66.0 79.0 155.1 228.9 244.9 270.5 2300505560452 2387509051784
1 200 0xf00 135 600000 not done
ebbrt_core 1 0 200 0xf00 135 599766.0 30.0 822.08 8723807201 15362078780 1117362093 38033403 0 0 0 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 1 200 0xf00 135 599766.0 30.0 827.11 8681155703 15997519900 1161364186 42388391 0 0 659402 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 2 200 0xf00 135 599766.0 30.0 0.0 6866456 3160155722 228429118 31273042 0 0 1189058 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 3 200 0xf00 135 599766.0 30.0 0.0 8605660707 15659008480 1137420149 39125125 0 0 660852 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 4 200 0xf00 135 599766.0 30.0 0.0 8682343154 1345931574 153446589 34643290 0 0 619150 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 5 200 0xf00 135 599766.0 30.0 0.0 78338883 296693408 6311092 8237879 0 0 792918 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 6 200 0xf00 135 599766.0 30.0 0.0 89492826 1588733738 92130450 23374984 0 0 724507 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 7 200 0xf00 135 599766.0 30.0 0.0 8817142443 159925846 42208472 4281482 0 0 2409407 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 8 200 0xf00 135 599766.0 30.0 0.0 8867630459 2114092841 113467766 25867122 0 0 586090 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 9 200 0xf00 135 599766.0 30.0 0.0 142075156 16645382063 40289004 1341839 0 0 721259 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 10 200 0xf00 135 599766.0 30.0 0.0 64666734 2255486141 163171421 27006464 0 0 1503041 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 11 200 0xf00 135 599766.0 30.0 0.0 24466614 227443318 1349739 8069309 0 0 0 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 12 200 0xf00 135 599766.0 30.0 0.0 136383816 3138357237 180497290 34042610 0 0 696319 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 13 200 0xf00 135 599766.0 30.0 0.0 56464020 27521948 1209254220 6727996 160486 0 275906 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 14 200 0xf00 135 599766.0 30.0 0.0 98590750 3493162979 280890436 28896614 0 0 1548861 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt_core 1 15 200 0xf00 135 599766.0 30.0 0.0 48450711 61926412 4212571 6522923 0 0 742313 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
ebbrt 1 200 0xf00 135 599766.0 30.0 1649.19 53123535633 81533420387 5931804596 359832473 160486 0 13129083 63.7 77.2 153.7 225.7 241.5 267.4 2576044828277 2663048397987
2 200 0xf00 135 600000 not done
ebbrt_core 2 0 200 0xf00 135 599613.3 30.0 824.49 8835908614 15947230087 1169867785 39672387 0 0 0 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 1 200 0xf00 135 599613.3 30.0 830.56 8760136482 16164149022 1130426268 44373539 190791 0 1149792 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 2 200 0xf00 135 599613.3 30.0 0.0 199534090 4266700628 292809010 37016056 0 0 82360 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 3 200 0xf00 135 599613.3 30.0 0.0 8770659158 16834404067 1234956252 2946474 0 0 157934 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 4 200 0xf00 135 599613.3 30.0 0.0 8685928107 2180817008 200614163 34620699 0 0 1860292 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 5 200 0xf00 135 599613.3 30.0 0.0 8756561869 16326616943 1189539111 7184594 35844 0 877424 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 6 200 0xf00 135 599613.3 30.0 0.0 45519957 1778032439 103987439 27274994 0 0 1783297 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 7 200 0xf00 135 599613.3 30.0 0.0 8689180952 16231113883 7647169 4194995 98165 0 1618316 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 8 200 0xf00 135 599613.3 30.0 0.0 8801990182 2632227866 165076699 31224592 0 0 666304 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 9 200 0xf00 135 599613.3 30.0 0.0 8797555647 16969513405 9456053 45623882 0 0 281126 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 10 200 0xf00 135 599613.3 30.0 0.0 8769520078 2521387771 185558351 29824843 0 0 789612 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 11 200 0xf00 135 599613.3 30.0 0.0 8800869434 237647283 1187897043 8778358 148190 0 310126 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 12 200 0xf00 135 599613.3 30.0 0.0 102842419 4023266232 255304945 37508292 0 0 482154 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 13 200 0xf00 135 599613.3 30.0 0.0 8820574529 16352081489 1157229315 6247621 0 0 643452 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 14 200 0xf00 135 599613.3 30.0 0.0 8751806042 4088992445 300885026 33184912 0 0 604795 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt_core 2 15 200 0xf00 135 599613.3 30.0 0.0 22054085 157596034 1168555608 8506205 0 0 283997 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
ebbrt 2 200 0xf00 135 599613.3 30.0 1655.04 105610641645 136711776602 9759810237 398182443 472990 0 11590981 60.9 73.6 148.9 222.4 236.7 258.9 2851303727066 2938306426113
0 200 0xf00 95 600000 not done
ebbrt_core 0 0 200 0xf00 95 599790.6 30.0 825.61 8752006711 15297981607 1133591861 33968803 0 0 0 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 1 200 0xf00 95 599790.6 30.0 825.91 8558834340 16066442224 1190179102 41523566 0 0 154106 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 2 200 0xf00 95 599790.6 30.0 0.0 8796179948 114392194 4161723 36132975 83549 0 672945 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 3 200 0xf00 95 599790.6 30.0 0.0 0 85375676 3131225 43002482 0 0 289884 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 4 200 0xf00 95 599790.6 30.0 0.0 8615982305 15446995815 1127628893 34476734 0 0 1576875 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 5 200 0xf00 95 599790.6 30.0 0.0 37277938 179907652 6407192 60527 0 0 1369757 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 6 200 0xf00 95 599790.6 30.0 0.0 8717282934 15275488563 1087200235 34285837 0 0 289797 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 7 200 0xf00 95 599790.6 30.0 0.0 8740276217 15977404362 1160495327 41109651 0 0 1140570 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 8 200 0xf00 95 599790.6 30.0 0.0 37406694 179436582 6411071 59749 0 0 195228 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 9 200 0xf00 95 599790.6 30.0 0.0 32937895 126920572 4544892 35155 62611 0 0 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 10 200 0xf00 95 599790.6 30.0 0.0 8826938462 15800412053 1151607678 37622234 0 0 1808295 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 11 200 0xf00 95 599790.6 30.0 0.0 37024777 148912335 5347177 53569 0 0 0 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 12 200 0xf00 95 599790.6 30.0 0.0 33097404 132416979 4718499 45229 0 0 1973856 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 13 200 0xf00 95 599790.6 30.0 0.0 8604066261 15932349762 1138119617 38824558 0 0 344984 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 14 200 0xf00 95 599790.6 30.0 0.0 36937137 117262784 4287386 41073 0 0 742429 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt_core 0 15 200 0xf00 95 599790.6 30.0 0.0 33517818 162033467 5780524 34248 299918 0 0 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
ebbrt 0 200 0xf00 95 599790.6 30.0 1651.52 69859766841 111043732627 8033612402 341276390 446078 0 10558726 62.8 76.0 152.9 226.3 242.0 267.5 740727218038 827729472437
1 200 0xf00 95 600000 not done
ebbrt_core 1 0 200 0xf00 95 600149.3 30.0 824.09 8723394314 15466985849 1125187772 38028333 0 0 0 65.2 79.0 155.5 229.4 246.0 271.9 1015993693056 1102996719707
ebbrt_core 1 1 200 0xf00 95 600149.3 30.0 826.52 8785931591 16247798336 1166665398 44497668 265872 0 90915 65.2 79.0 155.5 229.4 246.0 271.9 1015993693056 1102996719707
ebbrt_core 1 2 200 0xf00 95 600149.3 30.0 0.0 8668262888 625116290 84578167 5338160 0 0 768732 65.2 79.0 155.5 229.4 246.0 271.9 1015993693056 1102996719707
